Symbol,Date,Expiry,Strike Price,Close_CE,Close_PE
INFY,16-07-2021,29-07-2021,1100,440,0.45
INFY,16-07-2021,29-07-2021,1080,298.65,12.2
INFY,16-07-2021,29-07-2021,1060,316.15,9.85
INFY,16-07-2021,29-07-2021,1160,233.1,25.9
INFY,16-07-2021,29-07-2021,1140,248.8,21.75
INFY,16-07-2021,29-07-2021,1120,264.95,18.1
INFY,16-07-2021,29-07-2021,1220,189.4,41.6
INFY,16-07-2021,29-07-2021,1200,363,0.2
INFY,16-07-2021,29-07-2021,1180,218,30.55
INFY,16-07-2021,29-07-2021,1300,259,0.75
INFY,16-07-2021,29-07-2021,1280,150.9,1
INFY,16-07-2021,29-07-2021,1260,290,0.25
INFY,16-07-2021,29-07-2021,1240,175.9,1.9
INFY,16-07-2021,29-07-2021,1360,204,1.2
INFY,16-07-2021,29-07-2021,1340,228.65,1.05
INFY,16-07-2021,29-07-2021,1320,200,0.55
INFY,16-07-2021,29-07-2021,1420,149.35,1.5
INFY,16-07-2021,29-07-2021,1400,160,1.5
INFY,16-07-2021,29-07-2021,1380,184.95,1.3
INFY,16-07-2021,29-07-2021,1480,83.2,3.15
INFY,16-07-2021,29-07-2021,1460,104.5,2.2
INFY,16-07-2021,29-07-2021,1440,126.3,1.75
INFY,16-07-2021,29-07-2021,1540,33.2,12.95
INFY,16-07-2021,29-07-2021,1520,47.6,7.65
INFY,16-07-2021,29-07-2021,1500,65.2,4.75
INFY,16-07-2021,29-07-2021,1620,5.05,64.7
INFY,16-07-2021,29-07-2021,1600,8.65,48.35
INFY,16-07-2021,29-07-2021,1580,14.05,33.75
INFY,16-07-2021,29-07-2021,1560,21.95,21.75
INFY,16-07-2021,29-07-2021,1700,1.85,137.7
INFY,16-07-2021,29-07-2021,1660,2.75,98.5
INFY,16-07-2021,29-07-2021,1640,3.65,81.9
INFY,16-07-2021,29-07-2021,1720,1.4,152.9
INFY,16-07-2021,29-07-2021,1740,1.25,191.05
INFY,16-07-2021,29-07-2021,1680,2.2,113.2
INFY,16-07-2021,29-07-2021,1840,0.65,474.6
INFY,16-07-2021,29-07-2021,1760,1.15,400.5
INFY,16-07-2021,29-07-2021,1780,1,418.8
INFY,16-07-2021,29-07-2021,1880,0.6,512.4
INFY,16-07-2021,29-07-2021,1800,0.8,230
INFY,16-07-2021,29-07-2021,1820,0.55,455.85
INFY,16-07-2021,29-07-2021,840,524.6,0.4
INFY,16-07-2021,26-08-2021,1020,395.25,3.5
INFY,16-07-2021,26-08-2021,1000,414.2,2.65
INFY,16-07-2021,26-08-2021,1100,321.8,9.3
INFY,16-07-2021,26-08-2021,1080,339.75,7.4
INFY,16-07-2021,26-08-2021,1060,358,5.85
INFY,16-07-2021,26-08-2021,1200,238.05,1.4
INFY,16-07-2021,26-08-2021,1180,253.9,20.65
INFY,16-07-2021,26-08-2021,1140,287,14.15
INFY,16-07-2021,26-08-2021,1160,270.25,17.15
INFY,16-07-2021,26-08-2021,1120,304.2,11.5
INFY,16-07-2021,26-08-2021,1240,208,34.15
INFY,16-07-2021,26-08-2021,1220,222.75,29.1
INFY,16-07-2021,26-08-2021,1300,167,2.15
INFY,16-07-2021,26-08-2021,1280,180.05,20
INFY,16-07-2021,26-08-2021,1260,193.75,39.75
INFY,16-07-2021,26-08-2021,1340,250,68.05
INFY,16-07-2021,26-08-2021,1360,131.6,76.65
INFY,16-07-2021,26-08-2021,1320,154.6,11
INFY,16-07-2021,26-08-2021,1420,101.75,106.25
INFY,16-07-2021,26-08-2021,1400,111.1,4.65
INFY,16-07-2021,26-08-2021,1380,121.05,85.95
INFY,16-07-2021,26-08-2021,1480,77.25,18
INFY,16-07-2021,26-08-2021,1460,84.85,8.05
INFY,16-07-2021,26-08-2021,1440,93,6
INFY,16-07-2021,26-08-2021,1540,55.45,27.45
INFY,16-07-2021,26-08-2021,1520,63.65,19.45
INFY,16-07-2021,26-08-2021,1500,80.95,14.55
INFY,16-07-2021,26-08-2021,1600,28.95,61.1
INFY,16-07-2021,26-08-2021,1580,35.7,46.55
INFY,16-07-2021,26-08-2021,1560,44.3,35.95
INFY,16-07-2021,26-08-2021,1660,14.1,272.9
INFY,16-07-2021,26-08-2021,1640,18,256.6
INFY,16-07-2021,26-08-2021,1620,22.45,60
INFY,16-07-2021,26-08-2021,1720,14.2,323.5
INFY,16-07-2021,26-08-2021,1700,9.15,140
INFY,16-07-2021,26-08-2021,1680,27.4,289.45
INFY,16-07-2021,26-08-2021,1800,4,394.55
INFY,16-07-2021,26-08-2021,1760,4.65,358.6
INFY,16-07-2021,26-08-2021,1780,15,376.5
INFY,16-07-2021,26-08-2021,1740,7,340.95
INFY,16-07-2021,26-08-2021,1820,12.05,412.8
INFY,16-07-2021,26-08-2021,1840,10.65,431.25
INFY,16-07-2021,26-08-2021,1880,8.3,468.5
INFY,16-07-2021,26-08-2021,1860,9.4,449.8
INFY,16-07-2021,26-08-2021,860,550.5,0.25
INFY,16-07-2021,26-08-2021,840,570.25,0.15
INFY,16-07-2021,26-08-2021,920,491.6,0.75
INFY,16-07-2021,26-08-2021,900,511.15,0.55
INFY,16-07-2021,26-08-2021,880,530.85,0.35
INFY,16-07-2021,26-08-2021,980,433.35,1.95
INFY,16-07-2021,26-08-2021,960,452.65,1.45
INFY,16-07-2021,26-08-2021,940,472.05,1.05
INFY,16-07-2021,26-08-2021,1040,376.5,4.55
INFY,16-06-2022,30-06-2022,2300,0.1,390
INFY,16-06-2022,30-06-2022,2240,28.75,338.35
INFY,16-06-2022,30-06-2022,1040,736.2,0.6
INFY,16-06-2022,30-06-2022,1060,779.2,0.05
INFY,16-06-2022,30-06-2022,1140,778.9,0.05
INFY,16-06-2022,30-06-2022,1080,759.4,0.05
INFY,16-06-2022,30-06-2022,1160,759.1,0.05
INFY,16-06-2022,30-06-2022,1120,774.1,0.05
INFY,16-06-2022,30-06-2022,1240,680.1,4.05
INFY,16-06-2022,30-06-2022,1200,194.75,2.75
INFY,16-06-2022,30-06-2022,1220,699.8,0.15
INFY,16-06-2022,30-06-2022,1180,739.35,0.05
INFY,16-06-2022,30-06-2022,1280,640.65,6.65
INFY,16-06-2022,30-06-2022,1260,660.35,5.25
INFY,16-06-2022,30-06-2022,1360,57.55,21.6
INFY,16-06-2022,30-06-2022,1320,89.3,11.65
INFY,16-06-2022,30-06-2022,1300,106.05,8.9
INFY,16-06-2022,30-06-2022,1400,34.35,37.55
INFY,16-06-2022,30-06-2022,1380,45.15,28.9
INFY,16-06-2022,30-06-2022,1340,73.05,15.85
INFY,16-06-2022,30-06-2022,1440,17.7,61.5
INFY,16-06-2022,30-06-2022,1460,12.6,75.9
INFY,16-06-2022,30-06-2022,1420,25.1,48.55
INFY,16-06-2022,30-06-2022,1500,6.75,108.5
INFY,16-06-2022,30-06-2022,1480,8.9,93.2
INFY,16-06-2022,30-06-2022,1580,2.2,184.7
INFY,16-06-2022,30-06-2022,1540,3.7,147.2
INFY,16-06-2022,30-06-2022,1560,3,164.95
INFY,16-06-2022,30-06-2022,1520,5.05,130
INFY,16-06-2022,30-06-2022,1660,0.95,238.95
INFY,16-06-2022,30-06-2022,1620,1.5,212.6
INFY,16-06-2022,30-06-2022,1600,1.95,206.1
INFY,16-06-2022,30-06-2022,1700,0.65,300.1
INFY,16-06-2022,30-06-2022,1680,0.7,197.05
INFY,16-06-2022,30-06-2022,1640,1.25,202
INFY,16-06-2022,30-06-2022,1740,0.45,192
INFY,16-06-2022,30-06-2022,1720,0.5,234.1
INFY,16-06-2022,30-06-2022,1800,0.45,410
INFY,16-06-2022,30-06-2022,1760,0.45,336.3
INFY,16-06-2022,30-06-2022,1780,0.65,367
INFY,16-06-2022,30-06-2022,1880,0.45,336
INFY,16-06-2022,30-06-2022,1840,0.6,404.35
INFY,16-06-2022,30-06-2022,1820,0.5,400
INFY,16-06-2022,30-06-2022,1920,122.1,115.1
INFY,16-06-2022,30-06-2022,1900,0.35,508
INFY,16-06-2022,30-06-2022,1860,0.3,440
INFY,16-06-2022,30-06-2022,1980,0.3,507
INFY,16-06-2022,30-06-2022,1940,112.9,125.65
INFY,16-06-2022,30-06-2022,1960,104.25,542
INFY,16-06-2022,30-06-2022,2060,68.15,199.6
INFY,16-06-2022,30-06-2022,2020,81.15,173.05
INFY,16-06-2022,30-06-2022,2000,0.1,583.75
INFY,16-06-2022,30-06-2022,2100,0.4,227.9
INFY,16-06-2022,30-06-2022,2080,62.25,213.55
INFY,16-06-2022,30-06-2022,2040,74.4,186.1
INFY,16-06-2022,30-06-2022,2180,38.85,289.1
INFY,16-06-2022,30-06-2022,2140,47.2,257.85
INFY,16-06-2022,30-06-2022,2120,51.85,242.7
INFY,16-06-2022,30-06-2022,2220,31.85,321.65
INFY,16-06-2022,30-06-2022,2200,35.2,305.2
INFY,16-06-2022,30-06-2022,2160,42.9,273.35
INFY,16-06-2022,30-06-2022,2260,25.95,355.3
INFY,16-06-2022,30-06-2022,2280,0.1,372.55
INFY,16-06-2022,30-06-2022,1100,771.95,0.8
INFY,16-06-2022,28-07-2022,1100,495.05,0.85
INFY,16-06-2022,28-07-2022,1060,534.2,0.45
INFY,16-06-2022,28-07-2022,1080,514.6,0.6
INFY,16-06-2022,28-07-2022,1140,456.2,1.6
INFY,16-06-2022,28-07-2022,1120,475.6,1.15
INFY,16-06-2022,28-07-2022,1200,398.9,9.5
INFY,16-06-2022,28-07-2022,1180,417.85,2.8
INFY,16-06-2022,28-07-2022,1160,436.95,2.15
INFY,16-06-2022,28-07-2022,1260,343.4,17.7
INFY,16-06-2022,28-07-2022,1240,361.65,6
INFY,16-06-2022,28-07-2022,1220,380.15,4.7
INFY,16-06-2022,28-07-2022,1320,290.6,33.15
INFY,16-06-2022,28-07-2022,1300,133.5,26.85
INFY,16-06-2022,28-07-2022,1280,325.45,20
INFY,16-06-2022,28-07-2022,1400,65.8,64.2
INFY,16-06-2022,28-07-2022,1380,241.4,54.95
INFY,16-06-2022,28-07-2022,1360,257.35,45.65
INFY,16-06-2022,28-07-2022,1340,273.75,38.95
INFY,16-06-2022,28-07-2022,1460,38.85,98.15
INFY,16-06-2022,28-07-2022,1440,47.2,83.5
INFY,16-06-2022,28-07-2022,1420,55.4,74.2
INFY,16-06-2022,28-07-2022,1500,27.35,127
INFY,16-06-2022,28-07-2022,1480,32.7,112.4
INFY,16-06-2022,28-07-2022,1540,19.15,158.35
INFY,16-06-2022,28-07-2022,1560,15.25,135.7
INFY,16-06-2022,28-07-2022,1520,22.35,116.6
INFY,16-06-2022,28-07-2022,1580,13.3,93.5
INFY,16-06-2022,28-07-2022,1600,10.9,207.9
INFY,16-06-2022,28-07-2022,1680,10.5,150.65
INFY,16-06-2022,28-07-2022,1640,8.35,126.1
INFY,16-06-2022,28-07-2022,1660,9.5,138.1
INFY,16-06-2022,28-07-2022,1620,8.9,210
INFY,16-06-2022,28-07-2022,1740,4.35,191.45
INFY,16-06-2022,28-07-2022,1720,58.1,177.35
INFY,16-06-2022,28-07-2022,1700,5.3,302.4
INFY,16-06-2022,28-07-2022,1800,3,280
INFY,16-06-2022,28-07-2022,1780,12.45,221.1
INFY,16-06-2022,28-07-2022,1760,47.25,206.1
INFY,16-06-2022,28-07-2022,1840,30.45,268.45
INFY,16-06-2022,28-07-2022,1820,0.4,252.25
INFY,16-06-2022,28-07-2022,1900,2.15,318.85
INFY,16-06-2022,28-07-2022,1880,24.15,301.75
INFY,16-06-2022,28-07-2022,1860,27.15,284.95
INFY,16-06-2022,28-07-2022,1960,14.9,371.65
INFY,16-06-2022,28-07-2022,1940,16.85,353.8
INFY,16-06-2022,28-07-2022,1920,19.05,336.2
INFY,16-06-2022,28-07-2022,2020,10.2,426.3
INFY,16-06-2022,28-07-2022,2000,1.5,430
INFY,16-06-2022,28-07-2022,1980,13.15,389.7
INFY,16-06-2022,28-07-2022,2080,6.9,482.35
INFY,16-06-2022,28-07-2022,2060,7.85,463.55
INFY,16-06-2022,28-07-2022,2040,8.95,444.85
INFY,16-06-2022,28-07-2022,2140,4.6,539.45
INFY,16-06-2022,28-07-2022,2120,5.25,520.35
INFY,16-06-2022,28-07-2022,2100,6.05,501.3
INFY,16-06-2022,28-07-2022,2180,3.5,577.9
INFY,16-06-2022,28-07-2022,2160,4,558.65
INFY,16-06-2022,28-07-2022,2240,2.3,636.1
INFY,16-06-2022,28-07-2022,2220,2.65,616.65
INFY,16-06-2022,28-07-2022,2200,3.05,597.25
INFY,16-06-2022,28-07-2022,2300,1.5,694.65
INFY,16-06-2022,28-07-2022,2280,1.7,675.1
INFY,16-06-2022,28-07-2022,2260,2,655.55
INFY,16-06-2022,28-07-2022,1040,553.85,0.3
INFY,16-06-2022,25-08-2022,1080,360.3,3.65
INFY,16-06-2022,25-08-2022,2140,0.9,691.75
INFY,16-06-2022,25-08-2022,1040,398.2,2
INFY,16-06-2022,25-08-2022,1140,305.25,7.85
INFY,16-06-2022,25-08-2022,1120,323.3,6.15
INFY,16-06-2022,25-08-2022,1100,341.65,4.75
INFY,16-06-2022,25-08-2022,1200,253.3,15.05
INFY,16-06-2022,25-08-2022,1180,270.2,12.35
INFY,16-06-2022,25-08-2022,1160,287.55,9.9
INFY,16-06-2022,25-08-2022,1260,205.6,18
INFY,16-06-2022,25-08-2022,1240,221,22.45
INFY,16-06-2022,25-08-2022,1220,236.9,18.6
INFY,16-06-2022,25-08-2022,1300,176.65,39
INFY,16-06-2022,25-08-2022,1280,190.85,31.85
INFY,16-06-2022,25-08-2022,1360,137.9,57.95
INFY,16-06-2022,25-08-2022,1340,150.15,50.4
INFY,16-06-2022,25-08-2022,1320,163.05,43.55
INFY,16-06-2022,25-08-2022,1420,105.15,84.5
INFY,16-06-2022,25-08-2022,1400,115.4,71.25
INFY,16-06-2022,25-08-2022,1380,126.3,66.1
INFY,16-06-2022,25-08-2022,1480,78.35,117
INFY,16-06-2022,25-08-2022,1460,65,105.5
INFY,16-06-2022,25-08-2022,1440,95.55,94.65
INFY,16-06-2022,25-08-2022,1540,57.1,155
INFY,16-06-2022,25-08-2022,1520,63.6,141.75
INFY,16-06-2022,25-08-2022,1500,41.8,131
INFY,16-06-2022,25-08-2022,1600,19.5,198
INFY,16-06-2022,25-08-2022,1580,45.65,183.1
INFY,16-06-2022,25-08-2022,1560,51.1,168.8
INFY,16-06-2022,25-08-2022,1660,33.35,245
INFY,16-06-2022,25-08-2022,1640,32.15,228.9
INFY,16-06-2022,25-08-2022,1620,36.3,213.25
INFY,16-06-2022,25-08-2022,1720,19.55,295.35
INFY,16-06-2022,25-08-2022,1700,14.5,278.25
INFY,16-06-2022,25-08-2022,1680,25.2,261.45
INFY,16-06-2022,25-08-2022,1760,15.05,330.4
INFY,16-06-2022,25-08-2022,1740,17.15,312.75
INFY,16-06-2022,25-08-2022,1820,10.05,384.65
INFY,16-06-2022,25-08-2022,1800,11.5,366.35
INFY,16-06-2022,25-08-2022,1780,13.15,348.25
INFY,16-06-2022,25-08-2022,1880,6.55,440.5
INFY,16-06-2022,25-08-2022,1860,7.6,421.75
INFY,16-06-2022,25-08-2022,1840,8.7,403.1
INFY,16-06-2022,25-08-2022,1940,4.25,497.45
INFY,16-06-2022,25-08-2022,1920,4.9,478.35
INFY,16-06-2022,25-08-2022,1900,5.7,459.4
INFY,16-06-2022,25-08-2022,2000,2.7,555.2
INFY,16-06-2022,25-08-2022,1980,3.15,535.9
INFY,16-06-2022,25-08-2022,1960,3.65,516.65
INFY,16-06-2022,25-08-2022,2060,1.7,613.5
INFY,16-06-2022,25-08-2022,2040,2,594.05
INFY,16-06-2022,25-08-2022,2020,2.35,574.6
INFY,16-06-2022,25-08-2022,2120,1.05,672.15
INFY,16-06-2022,25-08-2022,2100,1.25,652.6
INFY,16-06-2022,25-08-2022,2080,1.45,633.05
INFY,16-06-2022,25-08-2022,2180,0.65,731.05
INFY,16-06-2022,25-08-2022,2160,0.8,711.4
INFY,16-06-2022,25-08-2022,1060,379.15,2.75
INFY,16-06-2021,29-07-2021,1140,248.8,21.75
INFY,16-06-2021,29-07-2021,1120,264.95,18.1
INFY,16-06-2021,29-07-2021,1100,281.6,14.95
INFY,16-06-2021,29-07-2021,1200,278.4,2
INFY,16-06-2021,29-07-2021,1180,218,30.55
INFY,16-06-2021,29-07-2021,1160,233.1,25.9
INFY,16-06-2021,29-07-2021,1260,163.1,4.75
INFY,16-06-2021,29-07-2021,1240,175.9,5.05
INFY,16-06-2021,29-07-2021,1220,189.4,41.6
INFY,16-06-2021,29-07-2021,1320,128.35,7.65
INFY,16-06-2021,29-07-2021,1300,155.7,6.75
INFY,16-06-2021,29-07-2021,1280,150.9,4.95
INFY,16-06-2021,29-07-2021,1380,125,15.05
INFY,16-06-2021,29-07-2021,1360,142.7,11.75
INFY,16-06-2021,29-07-2021,1340,118,9.2
INFY,16-06-2021,29-07-2021,1420,95.1,25.55
INFY,16-06-2021,29-07-2021,1400,110.4,19.5
INFY,16-06-2021,29-07-2021,1480,62,171.8
INFY,16-06-2021,29-07-2021,1460,72.85,40.75
INFY,16-06-2021,29-07-2021,1440,83.2,32.2
INFY,16-06-2021,29-07-2021,1540,37.9,215.05
INFY,16-06-2021,29-07-2021,1520,44.85,200.15
INFY,16-06-2021,29-07-2021,1500,53.3,61.75
INFY,16-06-2021,29-07-2021,1600,22.75,134
INFY,16-06-2021,29-07-2021,1580,27.85,246.05
INFY,16-06-2021,29-07-2021,1560,31.7,230.35
INFY,16-06-2021,29-07-2021,1680,21.35,329.25
INFY,16-06-2021,29-07-2021,1640,15,295.05
INFY,16-06-2021,29-07-2021,1620,19.7,278.35
INFY,16-06-2021,29-07-2021,1740,15.05,382.4
INFY,16-06-2021,29-07-2021,1760,13.35,400.5
INFY,16-06-2021,29-07-2021,1700,9.5,346.75
INFY,16-06-2021,29-07-2021,1720,5.75,364.45
INFY,16-06-2021,29-07-2021,1660,13.9,312
INFY,16-06-2021,29-07-2021,800,564.05,0.2
INFY,16-06-2021,29-07-2021,860,504.95,0.55
INFY,16-06-2021,29-07-2021,840,524.6,0.4
INFY,16-06-2021,29-07-2021,820,544.3,0.25
INFY,16-06-2021,29-07-2021,900,465.9,1.1
INFY,16-06-2021,29-07-2021,880,485.4,0.8
INFY,16-06-2021,29-07-2021,960,408.15,2.8
INFY,16-06-2021,29-07-2021,940,427.25,2.1
INFY,16-06-2021,29-07-2021,920,446.5,1.55
INFY,16-06-2021,29-07-2021,1020,352.1,6.2
INFY,16-06-2021,29-07-2021,1000,370.55,4.85
INFY,16-06-2021,29-07-2021,980,389.25,3.7
INFY,16-06-2021,29-07-2021,1080,298.65,12.2
INFY,16-06-2021,29-07-2021,1060,316.15,9.85
INFY,16-06-2021,29-07-2021,1040,333.95,7.85
INFY,16-06-2021,26-08-2021,1480,77.25,141.2
INFY,16-06-2021,26-08-2021,1380,121.05,85.95
INFY,16-06-2021,26-08-2021,1440,93,117.35
INFY,16-06-2021,26-08-2021,1540,57.65,181
INFY,16-06-2021,26-08-2021,1520,63.65,167.25
INFY,16-06-2021,26-08-2021,1500,70,153.95
INFY,16-06-2021,26-08-2021,1600,36,225.2
INFY,16-06-2021,26-08-2021,1580,47.05,210.05
INFY,16-06-2021,26-08-2021,1560,52.1,195.3
INFY,16-06-2021,26-08-2021,1640,34.15,256.6
INFY,16-06-2021,26-08-2021,1620,33.55,240.75
INFY,16-06-2021,26-08-2021,1720,21.8,323.5
INFY,16-06-2021,26-08-2021,1700,24.45,306.35
INFY,16-06-2021,26-08-2021,1680,27.4,289.45
INFY,16-06-2021,26-08-2021,1660,30.6,272.9
INFY,16-06-2021,26-08-2021,1760,17.3,358.6
INFY,16-06-2021,26-08-2021,1740,19.45,340.95
INFY,16-06-2021,26-08-2021,880,530.85,0.35
INFY,16-06-2021,26-08-2021,860,550.5,0.25
INFY,16-06-2021,26-08-2021,840,570.25,0.15
INFY,16-06-2021,26-08-2021,960,452.65,1.45
INFY,16-06-2021,26-08-2021,920,491.6,0.75
INFY,16-06-2021,26-08-2021,900,511.15,0.55
INFY,16-06-2021,26-08-2021,1020,395.25,3.5
INFY,16-06-2021,26-08-2021,1000,414.2,2.65
INFY,16-06-2021,26-08-2021,980,433.35,1.95
INFY,16-06-2021,26-08-2021,940,472.05,1.05
INFY,16-06-2021,26-08-2021,1080,339.75,7.4
INFY,16-06-2021,26-08-2021,1060,358,5.85
INFY,16-06-2021,26-08-2021,1040,376.5,4.55
INFY,16-06-2021,26-08-2021,1140,287,14.15
INFY,16-06-2021,26-08-2021,1120,304.2,11.5
INFY,16-06-2021,26-08-2021,1100,321.8,9.3
INFY,16-06-2021,26-08-2021,1200,238.05,7
INFY,16-06-2021,26-08-2021,1180,253.9,20.65
INFY,16-06-2021,26-08-2021,1160,270.25,17.15
INFY,16-06-2021,26-08-2021,1240,208,34.15
INFY,16-06-2021,26-08-2021,1220,222.75,29.1
INFY,16-06-2021,26-08-2021,1300,167,10.2
INFY,16-06-2021,26-08-2021,1280,180.05,20
INFY,16-06-2021,26-08-2021,1260,193.75,39.75
INFY,16-06-2021,26-08-2021,1360,131.6,76.65
INFY,16-06-2021,26-08-2021,1340,142.8,68.05
INFY,16-06-2021,26-08-2021,1320,154.6,19
INFY,16-06-2021,26-08-2021,1420,101.75,106.25
INFY,16-06-2021,26-08-2021,1400,111.1,28.4
INFY,16-06-2021,26-08-2021,1460,84.85,129
INFY,16-06-2021,24-06-2021,840,502.25,0.6
INFY,16-06-2021,24-06-2021,1760,12.35,422.15
INFY,16-06-2021,24-06-2021,800,574,0.1
INFY,16-06-2021,24-06-2021,900,501,0.15
INFY,16-06-2021,24-06-2021,880,463.25,1.25
INFY,16-06-2021,24-06-2021,860,482.7,0.9
INFY,16-06-2021,24-06-2021,980,368.15,5.25
INFY,16-06-2021,24-06-2021,940,405.6,3.1
INFY,16-06-2021,24-06-2021,960,386.75,4.05
INFY,16-06-2021,24-06-2021,920,424.65,2.3
INFY,16-06-2021,24-06-2021,1060,296.65,0.15
INFY,16-06-2021,24-06-2021,1040,314,10.55
INFY,16-06-2021,24-06-2021,1020,331.75,8.45
INFY,16-06-2021,24-06-2021,1000,370,0.15
INFY,16-06-2021,24-06-2021,1120,247.2,22.95
INFY,16-06-2021,24-06-2021,1100,303,0.15
INFY,16-06-2021,24-06-2021,1080,279.7,15.85
INFY,16-06-2021,24-06-2021,1180,202.25,37.45
INFY,16-06-2021,24-06-2021,1200,275,0.5
INFY,16-06-2021,24-06-2021,1160,216.7,32.1
INFY,16-06-2021,24-06-2021,1140,282,1
INFY,16-06-2021,24-06-2021,1260,189.55,0.4
INFY,16-06-2021,24-06-2021,1240,180,0.35
INFY,16-06-2021,24-06-2021,1220,175.05,0.45
INFY,16-06-2021,24-06-2021,1340,145.2,1.3
INFY,16-06-2021,24-06-2021,1320,160.5,1.15
INFY,16-06-2021,24-06-2021,1300,181.05,0.95
INFY,16-06-2021,24-06-2021,1280,100,0.5
INFY,16-06-2021,24-06-2021,1400,82.65,2.15
INFY,16-06-2021,24-06-2021,1380,104.25,1.75
INFY,16-06-2021,24-06-2021,1360,121.25,1.5
INFY,16-06-2021,24-06-2021,1480,19.8,19.15
INFY,16-06-2021,24-06-2021,1440,45.95,5.45
INFY,16-06-2021,24-06-2021,1460,30.95,10.4
INFY,16-06-2021,24-06-2021,1420,63.8,3.15
INFY,16-06-2021,24-06-2021,1540,4.15,64
INFY,16-06-2021,24-06-2021,1520,7,46.25
INFY,16-06-2021,24-06-2021,1500,12.15,31.1
INFY,16-06-2021,24-06-2021,1580,2.35,100.55
INFY,16-06-2021,24-06-2021,1600,1.95,127.5
INFY,16-06-2021,24-06-2021,1560,3,80.75
INFY,16-06-2021,24-06-2021,1680,19.6,350.15
INFY,16-06-2021,24-06-2021,1660,21.95,332.7
INFY,16-06-2021,24-06-2021,1620,1.35,298.5
INFY,16-06-2021,24-06-2021,1640,24.5,315.45
INFY,16-06-2021,24-06-2021,1720,0.65,385.8
INFY,16-06-2021,24-06-2021,1740,13.85,403.9
INFY,16-06-2021,24-06-2021,1700,0.9,367.85
INFY,16-06-2021,24-06-2021,820,521.85,0.45
INFY,16-05-2022,30-06-2022,1160,759.1,0.05
INFY,16-05-2022,30-06-2022,1260,660.35,0.25
INFY,16-05-2022,30-06-2022,1220,699.8,0.15
INFY,16-05-2022,30-06-2022,1240,680.1,0.2
INFY,16-05-2022,30-06-2022,1300,223.05,16
INFY,16-05-2022,30-06-2022,1280,640.65,13
INFY,16-05-2022,30-06-2022,1360,562.3,20.75
INFY,16-05-2022,30-06-2022,1320,601.4,0.65
INFY,16-05-2022,30-06-2022,1340,581.8,0.85
INFY,16-05-2022,30-06-2022,1440,485.15,3.15
INFY,16-05-2022,30-06-2022,1400,114,31.45
INFY,16-05-2022,30-06-2022,1420,504.25,34
INFY,16-05-2022,30-06-2022,1380,542.85,1.5
INFY,16-05-2022,30-06-2022,1500,51.65,69.95
INFY,16-05-2022,30-06-2022,1460,466.15,51.4
INFY,16-05-2022,30-06-2022,1580,25,118.2
INFY,16-05-2022,30-06-2022,1540,36.3,88.5
INFY,16-05-2022,30-06-2022,1520,44.25,78.5
INFY,16-05-2022,30-06-2022,1480,63.25,60.55
INFY,16-05-2022,30-06-2022,1620,16.55,153.35
INFY,16-05-2022,30-06-2022,1600,19.95,135
INFY,16-05-2022,30-06-2022,1560,29.85,106.35
INFY,16-05-2022,30-06-2022,1660,13,167.7
INFY,16-05-2022,30-06-2022,1640,13.8,152.05
INFY,16-05-2022,30-06-2022,1760,9,250
INFY,16-05-2022,30-06-2022,1720,243.4,38.45
INFY,16-05-2022,30-06-2022,1740,9,43.8
INFY,16-05-2022,30-06-2022,1680,9.7,178
INFY,16-05-2022,30-06-2022,1700,8.4,224.6
INFY,16-05-2022,30-06-2022,1800,4.25,313
INFY,16-05-2022,30-06-2022,1780,8,55.85
INFY,16-05-2022,30-06-2022,1880,142.1,95.5
INFY,16-05-2022,30-06-2022,1840,164.25,78.05
INFY,16-05-2022,30-06-2022,1820,176.1,85
INFY,16-05-2022,30-06-2022,1920,122.1,115.1
INFY,16-05-2022,30-06-2022,1900,2.7,412
INFY,16-05-2022,30-06-2022,1860,152.9,86.5
INFY,16-05-2022,30-06-2022,2000,2.05,160.5
INFY,16-05-2022,30-06-2022,1960,104.25,136.75
INFY,16-05-2022,30-06-2022,1980,96.05,148.4
INFY,16-05-2022,30-06-2022,1940,112.9,125.65
INFY,16-05-2022,30-06-2022,2040,74.4,186.1
INFY,16-05-2022,30-06-2022,2020,81.15,173.05
INFY,16-05-2022,30-06-2022,2080,62.25,213.55
INFY,16-05-2022,30-06-2022,2100,8.5,227.9
INFY,16-05-2022,30-06-2022,2060,68.15,199.6
INFY,16-05-2022,30-06-2022,2140,47.2,257.85
INFY,16-05-2022,30-06-2022,2120,51.85,242.7
INFY,16-05-2022,30-06-2022,2220,31.85,321.65
INFY,16-05-2022,30-06-2022,2180,38.85,289.1
INFY,16-05-2022,30-06-2022,2200,35.2,305.2
INFY,16-05-2022,30-06-2022,2160,42.9,273.35
INFY,16-05-2022,30-06-2022,2280,23.35,372.55
INFY,16-05-2022,30-06-2022,2300,21,390
INFY,16-05-2022,30-06-2022,2260,25.95,355.3
INFY,16-05-2022,30-06-2022,2240,28.75,338.35
INFY,16-05-2022,30-06-2022,1120,774.1,0.05
INFY,16-05-2022,30-06-2022,1180,739.35,0.05
INFY,16-05-2022,30-06-2022,1200,719.55,7
INFY,16-05-2022,30-06-2022,1140,778.9,0.05
INFY,16-05-2022,28-07-2022,1320,290.6,14.1
INFY,16-05-2022,28-07-2022,1220,380.15,4.7
INFY,16-05-2022,28-07-2022,1280,325.45,9.35
INFY,16-05-2022,28-07-2022,1360,257.35,20.4
