,date,^BSESN,INFY.BO,RELIANCE.BO,HDFCBANK.BO,AXISBANK.BO,BHARTIARTL.BO,ICICIBANK.BO,VEDL.BO,CIPLA.BO,BAJAJ-AUTO.BO,NESTLEIND.BO,TITAN.BO,IDBI.BO,TVSMOTOR.BO,BOSCHLTD.BO,GAIL.NS,YESBANK.BO,VOLTAS.BO,MARICO.NS,UNIONBANK.BO,BERGEPAINT.BO
222,27-11-2018,0.00334431,0.015948963,0.016223524,0.008794685,-0.007619029,-0.018817166,-0.006030839,-0.001790312,-0.013523764,-0.018284814,0.006578947,0.004395604,-0.003311275,0.011827111,-0.014090417,0.02161762,-0.055927866,-0.019658908,0.00578833,0.021249962,-0.005658654
223,28-11-2018,0.002285071,0.036314115,0.012320013,0.008246181,0.000717494,-0.055555483,0.003774045,-0.020558391,-0.007707129,-0.009210608,0.016821834,0.003871306,-0.009090893,-0.01097687,0.010000541,-0.028510082,-0.106629851,-0.018496431,-0.01439342,-0.032886676,-0.010441348
224,29-11-2018,0.004809281,-0.018452417,0.00949094,0.015736767,-0.001188401,-0.028067456,-0.000413891,0.015816357,0.012449358,0.040095439,-0.014356776,0.005297323,-0.005809095,0.026168224,0.004034712,-0.003671588,0.01550631,0.023055578,-0.005524862,-0.026829232,0.010902139
225,30-11-2018,-0.003033484,0.005279035,-0.003242363,-0.008360702,-0.009889241,-0.017084585,-0.023518053,-0.018792282,0.028380998,0.006176489,0.005530037,-0.00782421,-0.009966827,0.016598223,-0.001428777,0.002483916,0.031306954,-0.003419154,-0.017217631,-0.016927875,-0.015104791
226,03-12-2018,-0.004277625,-0.000969462,-0.013437993,-0.004146565,-0.009197571,0.016825465,-0.011951051,0.009947774,-0.008507557,-0.006231796,-0.005777467,0.004833512,-0.002514702,-0.012468625,0.016468254,0.042961928,0.022988506,0.001440122,0.00600557,0.023417696,0.008749962
227,04-12-2018,-0.004303384,0.015655123,-0.004710416,-0.011944182,-0.003361306,-0.001880814,0.016035175,0.013520158,0.019119568,0.005345437,-0.015447425,-0.013166286,0.000836104,0.008265942,-0.033893678,0.010551872,-0.024585619,-0.001624739,-0.006378308,-0.023500322,-0.018745122
228,05-12-2018,-0.004196907,-0.001099384,0.008866974,0.008502439,-0.011182642,-0.081470677,-0.013209618,-0.015625044,-0.032632497,0.006138268,-0.007074385,-0.001731828,0.013355576,-0.003055103,-0.009636748,-0.015083166,-0.001437608,0.00291037,-0.006843609,-0.029898194,-0.009416196
229,06-12-2018,-0.010705396,-0.01051381,-0.020958648,0.003883077,-0.022072076,-0.019032262,-0.005294808,-0.008878741,-0.023966808,-0.007645968,-0.012998103,-0.005969345,-0.006589819,-0.030634659,-0.003676253,0.00867052,-0.006786627,-0.009290752,-0.00312147,-0.021262432,-0.023148939
230,07-12-2018,0.005025816,0.015734509,0.000397202,0.00269043,0.003242994,-0.031548751,0.006430409,-0.010606091,-0.009423123,0.021966912,-0.002899454,0.0056069,-0.003311275,0.012056097,0.00095133,-0.032658988,-0.022941141,-0.013339339,0.010105375,-0.023395721,-0.002569513
231,10-12-2018,-0.006957642,-0.015044265,-0.02170496,0.00925116,-0.013460393,-0.015719091,-0.001873182,0.004954352,0.002344689,-0.000734214,-0.001822309,-0.010044229,-0.000830548,0.013055533,-0.000572955,-0.002253606,0.020679049,-0.003818305,-0.013532764,-0.005555583,-0.005211746
232,11-12-2018,0.0163625,0.013681088,0.028233726,0.000388373,0.038587165,0.002072585,0.014053254,0.00807083,0.029513705,0.008410205,0.024402679,0.037277764,0.012468828,0.021386887,0.029776909,0.007116887,0.079732141,0.047393792,0.03357347,0.07226273,0.036040546
233,12-12-2018,0.014208083,0.005555967,0.009545455,0.009854769,0.024989617,0.034576231,0.017421603,0.022564072,0.015804598,0.031630453,0.021045967,-0.00566783,0.003278705,0.034920635,-0.001669312,0.028208974,0.02356166,0.02409743,0.038161593,0.039811135,0.029643892
234,13-12-2018,-0.002643681,0.025395657,-0.016702139,0.005287104,-0.010959962,-0.020388308,-0.008093159,-0.000997069,-0.008920188,-0.011777841,0.008025314,0.010642798,0.007346955,-0.046296296,0.022334195,0.002894729,-0.099020101,-0.00882865,0.002544221,0.000648864,-0.000632549
235,14-12-2018,7.61E-05,0.015032657,0.007111129,-0.008500238,0.001132706,0.048684214,0.006287545,0.005497206,-0.012499955,-0.004686416,-0.002404782,-0.012142112,-0.008130081,-0.004813162,0.001140549,0.012393722,0.042485584,0.023619915,-0.002412853,0.000642312,0.006718731
236,17-12-2018,0.003901046,-0.027279119,0.014263951,0.010170674,-0.009229535,-0.016718709,0.017045455,-0.040140051,0.004980797,0.003869241,0.010478058,0.002307883,0.00163671,0.002439066,-0.004844058,0.005266174,-0.010382481,-0.02991453,0.006678242,-0.001283684,-0.006000037
237,18-12-2018,0.003331805,-0.025432311,0.012878744,0.003499273,0.000726646,0.00778514,0.012150855,0.01457018,-0.007023561,-0.000246314,-0.008353488,-0.000321531,0.006535899,0.001914,0.011805909,0.004249292,-0.006111144,-0.010923101,0.01622342,0.03470433,0.016251355
238,19-12-2018,0.00117633,-0.011515602,-0.001361303,-0.007643805,0.026404514,0.001398442,0.005347627,-0.01241053,0.002100193,0.004236729,0.00241151,-0.00444774,0.006488191,-0.004655996,-0.012199315,0.007022495,-0.007460575,-0.004355401,0.029242851,0.011585329,0.023143919
239,20-12-2018,0.003042087,0.006262206,0.002891459,0.007530667,-0.007836991,0.000474666,-0.00426055,-0.011463444,-0.008014526,0.00777442,0.009694532,-0.002798682,-0.005645129,-0.003522316,0.006746175,-0.003245817,0.042737397,0.012280702,-0.03168345,0.003651795,0.000884878
240,21-12-2018,-0.019402288,-0.022627534,-0.026544422,-0.01054358,-0.018799406,-0.038762056,-0.026181617,-0.021988762,-0.008061443,-0.030449867,-0.024477304,-0.026187905,0.000810357,-0.007710886,0.013109654,-0.022521255,-0.022709058,-0.015630377,-0.004868437,-0.00483093,-0.034356725
241,24-12-2018,-0.010862114,-0.013601842,-0.010664367,-0.012298555,-0.016320019,0.003572576,-0.00113097,-0.0113579,-0.006046111,-0.034042553,-0.016889915,-0.027182294,0.004095004,-0.002678571,-0.017113896,0.007534068,-0.01247282,-0.024604569,-0.022427441,0,-0.026062049
242,26-12-2018,0.005834165,-0.006626673,0.009153589,0.016931292,0.006280548,0.032963564,0.010234559,-0.001523555,-0.008489223,0.005121127,-0.016958922,0.01154724,-0.003262659,0.00205913,0.001111279,0.020207875,-0.015093304,-0.010270292,-0.003387534,-0.002386694,-0.022205699
243,27-12-2018,-0.005411575,0.008050913,0.013574661,-0.015749112,-0.015151515,-0.020284855,-0.005317644,-0.020250015,0.003293001,-0.010827893,0.007953899,-0.012068939,0,-0.020621297,-0.014951694,0.004084479,-0.024316923,-0.024290801,0.01851353,-0.00297619,0.001219494
244,28-12-2018,0.004587061,-0.007845522,0.002225585,0.004162435,0.003692091,-0.00110574,0.010353944,0.005040323,0.005780347,-0.007905264,0.020583124,0.019337017,0.00163137,0.013105903,0.009337649,-0.000420842,0.008331019,-0.004332564,0.007594953,0.023200439,-0.000303048
245,31-12-2018,-0.004714876,0.001289797,-0.005411857,-0.006808633,-0.014783005,-0.021575986,-0.004424795,-0.000246976,-0.005736138,-0.009293003,-0.021387665,0.002101306,-0.004870114,0.002105284,-0.001125045,0.007550344,-0.007373053,-0.002527695,-0.014255528,-0.014376079,0.000302544
246,01-01-2019,-0.00847031,0.005521973,-0.004129684,0.011516699,0.010141642,0.008680579,0.004557994,-0.002713384,0.003838772,-0.004894047,-0.004508604,-0.004721056,0.00326799,-0.025517221,-0.007294377,0.008774399,0.007656516,-0.006182817,-0.008257874,0.025522101,0.003320272
247,02-01-2019,-0.00847031,0.00194609,-0.008691712,-0.008881141,-0.009284437,-0.010126559,0.004687749,-0.039303453,-0.015935069,-0.014149596,0.00358586,0.007461099,-0.001627388,-0.066317627,-0.004630261,-0.028428825,0.004897927,-0.026244344,-0.001472919,-0.012849184,-0.007581501
248,03-01-2019,-0.011709891,-0.004993346,-0.014710571,-0.006467545,-0.021014473,0.003685878,-0.004794521,-0.029927776,-0.000584544,0.002375613,0.005178037,-0.008328871,0.00163262,-0.002592637,-0.012476215,-0.000999095,-0.00942634,-0.001024759,0.012317515,0.000563007,-0.004893733
249,04-01-2019,0.002930885,-0.015422406,0.000956329,0.003126305,0.016147502,0.030670955,0.011203286,0.031533906,0.002734422,0.007961465,-0.028723232,-0.002899342,-0.008878111,0.001946224,0.003418658,0.008279803,0.026821983,-0.007582829,-0.004074627,0.035373317,-0.008288602
250,07-01-2019,-0.003364347,0.006297342,-0.001538319,-0.002376437,0.018453407,0.005423016,-0.00217211,-0.015271062,-0.002621313,-0.030146021,-0.008330249,-0.006842105,-0.006483014,-0.021115152,-0.006813585,0.01018385,-0.037580453,-0.005321145,0.015756303,-0.036170234,-0.021073608
251,08-01-2019,0.000453462,-0.004754494,-0.002169318,-0.010423483,0.024232925,0.010602286,0.033433048,0.008762871,-0.00320393,0.004761016,0.015031755,0.00238398,0.012214983,-0.004384284,-0.012878,-0.002812171,0.022872356,-0.008363949,-0.005987213,0.041919414,0.004970506
252,09-01-2019,0.000871693,-0.013213677,-0.003147765,-0.001792475,0.026188798,0.014069623,-0.000261727,-0.016169768,-0.010077543,-0.001611147,0.013040968,0.002631579,0.032721388,0.003727866,-0.002346249,-0.041151667,-0.037935515,-0.012531185,-0.000651042,-0.033070887,0.001846172
253,10-01-2019,-0.004178388,-0.002055383,-0.002481054,-0.003048181,-0.006294982,0.006115744,-0.001052339,-0.003829461,0.007158255,0.006944444,0.013929805,0.013116474,-0.0353846,0.002042667,0.005005326,0.002623863,-0.00691491,0.004849344,0.005193456,0.007057568,0.002318393
254,11-01-2019,-0.005029617,-0.000292458,-0.010276773,-0.000875165,0.002255639,-0.009488487,-0.005908614,0.006658146,-0.002732021,-0.004146655,-0.011842054,-0.009670117,-0.003937008,0,-0.008432379,-0.014551781,-0.023619942,0.003616156,-0.014722929,0.009164399,0.004484249
255,14-01-2019,-0.007191565,-0.007223762,-0.000227957,-0.006478896,-0.010652627,-0.006436242,-0.013213531,-0.015051005,-0.005243251,-0.005835824,-0.014512777,-0.00493763,-0.004761889,-0.001677741,-0.02015627,-0.038757347,0.05564553,-0.004421452,0.000261796,0.003205171,-0.001694449
256,15-01-2019,0.010243371,0.030421235,0.023885152,0.007624726,-0.001739167,0.023181844,-0.006268354,0.028970465,0.003215794,0.00475599,0.00305706,0.004419258,-0.016746395,0.010032557,-0.015804104,0.004798793,0.033350322,-0.01663586,-0.004306954,-0.001592293,-0.007469549
257,16-01-2019,-0.001359588,0.010356636,-0.000572752,0,0.005149601,-0.012296275,0.006979882,-0.023631841,-0.009284309,-0.002899047,-0.018211644,-0.00465718,0.000806435,0.008088912,-0.00880181,-0.001533718,0.018577379,0.022936683,-0.007047799,0.02073362,-0.011476664
258,17-01-2019,-0.001085403,-0.004141473,-0.006354075,0.003795402,0.01151662,-0.005089747,-0.007047856,-0.002527806,-0.013641618,0.000881127,-0.001796212,0.004073282,-0.022562402,-0.009148529,-0.000498624,0.010641581,-0.039341918,0.002626687,-0.000525715,-0.017098466,0.00870517
259,18-01-2019,-0.000850379,-0.001297919,0.028920589,0.002445885,-0.016871428,-0.061849471,-0.006146494,-0.001763254,-0.005463391,-0.008558376,0.003665161,-0.000884148,-0.043442656,-0.018589788,0.005022822,-0.030836389,-0.018807241,-0.003271028,-0.007197069,-0.026884502,0.000306767
260,21-01-2019,0.003066868,0.013301501,0.034006177,-0.001140043,-0.00249286,-0.022820237,-0.002016129,-0.00800003,-0.006225704,-0.010883996,-0.007953525,0.00390381,-0.025862069,0.009474649,-0.009938907,0.014860672,-0.034673337,0.000559679,-0.002631579,-0.07096772,-0.011807932
261,22-01-2019,-0.005601137,0.004995547,0.00060778,-0.017786425,0.003639618,-0.02702275,-0.000270946,-0.039869595,-0.006759369,-0.000558566,-0.005268327,0.019294581,0.012389398,0.0352336,0.008410056,0.014939003,0.001042272,0.007742582,-0.005955532,-0.014671362,0.004199645
262,23-01-2019,-0.01056752,-0.015876203,-0.006242965,-0.01233561,0.002121248,-0.00960912,-0.005545085,0.007312661,0.002163237,-0.004054662,0.014217163,-0.02125066,-0.011363671,-0.03842329,-0.009433692,-0.00223914,0.012833675,-0.004852965,0.001462734,-0.014889816,-0.010379569
263,24-01-2019,0.001343165,0.00452363,0.016611546,-0.004782243,0.00385544,-0.008709871,0,0.003374839,-0.018333345,-0.009555841,0.011463845,0.004411002,-0.028546661,-0.012181326,0.005466204,-0.000898526,0.075704239,0.005707313,-0.00690473,-0.001813712,-0.006153846
264,25-01-2019,-0.006076032,0.00205846,-0.003079734,-0.004729289,0.002928826,0.010032888,-0.011487873,0.002313609,0.005953562,-0.009886774,-0.011002633,0.007585115,-0.02048089,-0.046057715,-0.032020979,0.002694566,-0.02160359,-0.020036809,-0.015699825,-0.03755307,-0.032695884
265,28-01-2019,-0.012269433,-0.006412897,-0.018675199,-0.007360625,-0.018038904,-0.012949169,-0.030350084,-0.021716914,-0.035392133,-0.027039335,-0.001547193,-0.019498452,-0.024545418,-0.037550225,-0.009608738,-0.004035244,-0.064639667,0.001499509,-0.010433621,-0.018796992,-0.001120916
266,29-01-2019,-0.003477888,-0.001167311,-0.015528436,-0.012427976,0.002199154,-0.006148877,0.005944579,0.00704964,0.02948982,-0.010065599,0.002117158,0.008925297,0.065402863,0.037761481,-0.006858354,-0.022356498,-0.022200729,0.017848755,0.005087326,0.02681991,0.00064025
267,30-01-2019,-0.006376995,-0.003437135,-0.016625474,-0.020929649,0.004361099,-0.021135889,0.040598291,0.003101608,0.001683287,-0.036680764,-6.58E-05,-5.17E-05,-0.040564356,-0.006565657,-0.00914759,-0.010461591,-0.050476219,-0.002121815,-0.004082744,0.004339715,0.011806037
268,31-01-2019,0.012600845,0.029670297,0.02173187,0.02067185,0.034707313,0.007049161,-0.022672422,0.010230179,0.020660364,0.021830498,0.031897601,0.029901732,0.013761468,0.012854263,0.012040281,0.028328202,-0.038118797,-0.00120119,-0.000817295,0.012277471,0.009169942
269,01-02-2019,0.004342712,0.003648183,0.010777998,0.004634919,-0.006379994,0.01748647,-0.026098901,-0.098333317,0.002986489,0.016679668,0.006022263,-0.011665017,-0.053763442,0.030178886,0.007829256,0.000600054,-0.057614244,0.027937051,0.024353774,-0.023451653,-0.010791968
270,04-02-2019,0.003470451,0.000860959,0.036610311,0.003811339,0.008130064,-0.014147859,0.008532423,-0.006461557,-0.025478904,0.016557856,-0.0011596,0.001660108,-0.041627173,-0.042432939,-0.004497128,-0.004227694,-0.030711271,-0.02374552,-0.024535809,-0.020320124,-0.047222185
271,05-02-2019,0.00119677,0.004327563,-0.001315752,0.002797488,0.007405323,0.041793628,-0.007324992,0.015625,-9.82E-05,0.015157186,0.004870034,0.04063417,-0.051411272,-0.004400024,-8.92E-05,0.005601765,-0.02279039,-0.024730877,-0.009536785,-0.016970534,-0.005339786
272,06-02-2019,0.007100495,0.011136923,0.009129411,0.001415094,-0.007404311,0.000973995,0.016713864,-0.002740542,0.035196102,0.023052769,-0.005798936,-0.005539929,-0.065957404,-0.035173893,0.002631579,0.009806826,-0.009550545,-0.011962662,-0.010841577,0.014705896,0.006006513
273,07-02-2019,-0.00149808,0.002956248,-0.015828217,-0.004677928,0.002198524,0.008595559,-0.000696379,-0.003353677,-0.004011239,0.026751968,0.004153111,0.002559195,-0.001136341,0.029357786,0.002102544,-0.000734885,-0.003102104,0.023021379,0.00149502,-0.015625,0.011935523
274,08-02-2019,-0.008871102,-0.005431969,-0.007498076,0.004328241,-0.010197786,0.008684496,0.005097672,-0.051999982,-0.00539088,-0.002591456,-0.037129319,-0.003027104,-0.015909114,-0.013506753,-0.016714771,-0.003554976,-0.012429362,-0.004582459,-0.00613079,-0.067307692,-0.001128773
275,11-02-2019,-0.005206127,0.002105232,-0.018441699,0.006759349,-0.014566138,-0.012148954,-0.016056372,-0.012337623,0.010223048,0.000701754,-0.04058787,-0.003539071,-0.00920603,-0.008231683,-0.008397791,-0.017648821,-0.017069701,-0.011367884,-0.007668049,-0.011643808,-0.032747293
276,12-02-2019,-0.006924672,-0.01651373,0.002952874,-0.004347849,0.007277882,-0.001602512,-0.015435169,0.005590207,0.004074096,-0.006506506,0.001730092,0.01008525,0.005807201,0.00112472,-0.010106383,0.011490652,-0.007771969,-0.003338739,-0.01008843,-0.022176008,0.019333293
277,14-02-2019,-0.005236627,-0.017529896,-0.011892764,-0.014135514,-0.013209272,-0.028870961,0.007044303,0.005964275,-0.004036719,-0.001929869,0.001089604,-0.003148902,0.050000047,0.016152276,0.005944444,-0.027014199,0.188491549,0.018514804,-0.00862069,0.023038244,-0.005341265
278,15-02-2019,-0.004911133,0.000674536,0.015102041,-0.004217963,-0.0186535,0.008282197,-0.006824469,-0.023509954,-9.25E-05,-0.003235497,0.012641111,0.001300555,-0.007743429,-0.024921168,0.000837038,0.025827254,-0.034437099,0.017221202,-0.022190236,-0.026950383,-0.011317588
279,18-02-2019,-0.009286278,-0.001214607,-0.020517183,-0.006229094,0.008151348,-0.008846576,-0.008783487,-0.006044285,0,-0.012667879,-0.023191653,-0.009769032,-0.050505052,-0.019270833,-0.035039905,-0.00345316,0.057553911,-0.007437116,-0.002210433,-0.00513195,-0.017717247
280,19-02-2019,-0.005363296,-0.018608742,-0.002337578,-0.003204186,-0.002518167,0.010126155,0.008962733,0.033783784,-0.019636342,-0.00441864,-0.002734925,-0.000825219,0.011890607,-0.00231629,-0.006829118,0.010252391,-0.011860479,0.006624447,-0.009470204,0.0088235,0.020175439
281,20-02-2019,0.005379795,0.013767107,0.006728652,0.010335754,0.003364163,0.014918074,0.003051048,0.034226592,0.003430964,-0.002889206,0.001017119,0.00315534,0.015116326,-0.015394386,0.01407462,0.017592611,0.005073759,0.001133849,-0.005969259,0.015328511,0.015859356
282,21-02-2019,0.001711961,-0.007645499,0.008454653,0.003868012,-0.007264923,0.010423428,0.012716746,0.017934502,0.000184118,0.024055547,0.009257161,0.006469126,0.02974826,-0.005888651,-0.023414547,-0.000903596,-0.01826484,0.006418167,0.005524055,-0.020547945,0.003741517
283,22-02-2019,-0.000961712,-0.000749486,-0.006968801,-0.013372688,0.009694098,0.010655438,-0.000568297,0.027305825,0.001293803,0.002384324,0.014485425,-0.004736795,-0.035714242,0.019027001,0.00232888,-0.023432786,0.032805971,0.003973465,0.007863484,0.002112704,0.001360987
284,25-02-2019,0.006380041,0.027074863,-0.002953572,0.011865971,0.001351272,0.016134174,0.005799938,0.000292415,0.011980463,0.010524039,0.007530452,0.003313915,-0.013761423,-0.018710372,0.011177074,0.005213119,0.026427745,-0.012124604,-0.002785959,-0.002103801,-0.002871642
285,26-02-2019,-5.67E-05,-0.008621282,0.004364235,-0.003612022,0.021726584,-0.008333261,-0.011360409,0.003847345,0.002550258,0.009913259,-0.000208526,0.001302625,-0.004705906,-0.012028583,0.023470915,0.029166685,0.026374649,0.009492459,0.010657212,-0.002861302,0.006273333
286,27-02-2019,-0.006458384,-0.013825487,-0.004032975,-0.01059598,0.003144215,-0.003115751,-0.013550136,-0.034310886,0.001727295,0.015198822,-0.009162904,-0.019604987,-0.015348218,-0.008152174,-0.010484022,-0.001784086,-0.021030017,0.006122427,-0.011939447,-0.012676085,0.00807535
287,28-02-2019,-0.004393454,-0.001632336,0.000446831,-0.004613321,-0.016158147,-0.019126918,0.001579291,0.022638093,0.005163,-0.002943218,-0.011106061,0.0087917,0.027544958,-0.01710241,0.008132667,0.008849558,0.005873356,0.012701209,-0.004979444,0.005633831,0.020230792
288,01-03-2019,0.001258251,0.004540575,-0.006720687,-0.0003839,-0.015197193,-0.041965716,0.004832325,0.006976727,-0.009604984,-0.01616868,-0.020122047,-0.006796776,0.0266203,0.017826113,-0.012776384,0.001018943,0.011935157,0.012169354,-0.020906415,0.073867638,-0.013071895
289,05-03-2019,0.008341445,-0.012668496,0.008355752,0.006446991,0.039029238,0.000162334,0.020704242,0.008357331,-0.006250022,0.025979562,0.010379826,0.011056199,0.042696674,0.042189173,0.006816192,0.010204058,0.00253488,0.03859551,-0.000744269,0.047402623,0.006435683
290,06-03-2019,0.002496717,-0.003809507,0.019403025,-0.002111484,-0.019754768,-0.014181057,0.020458636,0.008192073,-0.006891636,0.005962233,-0.018962614,0.014966361,-0.024494185,-0.00607226,-0.005052632,-0.007614922,-0.011554622,0.005116142,0,-0.019838797,-0.010247216
291,07-03-2019,-0.000506141,-0.015986395,0.005662489,0.005995214,0.01412744,-0.002423289,-0.004301091,-0.012906863,-0.021617244,-0.004771008,-0.012975711,-0.018544601,-0.036105076,-0.01458969,-0.022874228,-0.001160914,-0.017796597,0.006016929,0.002522558,0.013282669,-0.023218132
292,08-03-2019,-0.002235432,-0.014794348,0.00122519,0.003608645,0.001572708,-0.002423289,-0.000674946,-0.020738602,-0.000925926,0.015773162,-0.008938978,0.008277535,-0.013636318,0.005870249,-0.003527864,0.013478287,0.002588399,-0.001597464,-0.007270065,-0.022500038,0.012736678
293,11-03-2019,0.008506203,-0.001893374,0.023764518,0.000704705,0.003485577,0.079935273,0.013754062,0.020207853,0.003345392,0.014485869,0.014191653,0.002769907,0.020454591,0.03428569,0.030477807,0.004139341,0.014163103,0.050504182,0.030823931,0.050158692,0.016198327
294,12-03-2019,0.007678239,-0.004225947,0.009680359,0.011934778,0.003922397,0.053453553,0.025627509,-0.00251817,-0.003512059,-0.011123935,0.013199081,0.008096104,-0.027173913,-0.024509804,-0.00861253,-0.001410813,-0.005904719,-0.013333371,-0.00142288,-0.016676522,0.004879636
295,13-03-2019,0.003825827,-0.001197149,0.009179468,0.024907964,-0.011445767,-0.033381106,0.020442724,-0.041237081,-0.014602632,-0.000398789,0.015427369,-0.011872087,-0.030337034,0.000301193,-0.019406295,-0.008460237,0.033410908,-0.005467499,-0.024327835,-0.010185728,-0.006929876
296,14-03-2019,-0.002266082,-0.007913199,-0.006518555,-0.005257271,-0.004704617,0.013000399,-0.010459199,-0.000287787,0.004802237,-0.003805427,-0.000627965,0.006354338,-0.001158841,-0.010462801,-0.005591125,0.002978352,0.011538486,-0.022142954,0.010498705,-0.001809433,-0.005204964
297,15-03-2019,0.006993862,0.008416918,-0.016654293,0.011910112,-0.010424373,-0.021628631,0.019582597,0.010086455,-0.002345216,0.005874277,-0.038805137,0.006847381,-0.024999955,-0.00464644,-0.018153252,0.010403458,-0.026806989,-0.00801914,-0.025327436,0,0.006188906
298,18-03-2019,-0.000993645,-0.018937054,0.016979851,0.000398091,0.018005805,-0.018988329,0.005561127,-0.015065344,0.00102994,-0.008514868,0.009764777,0.003916256,-0.002298805,-0.010306165,-0.001659417,-0.006077321,-0.005059704,8.27E-05,0.007086945,-0.001191883,-0.009164006
299,19-03-2019,0.003790797,0.011921459,0.011957322,0.002076868,0.009150012,0.011264665,0.001635205,0.000289621,-0.011040007,-0.007906125,0.020258003,0.004664877,-0.009142903,-0.019979508,-0.000262928,-0.001516837,0.008097166,0.014321232,-0.003514459,0.03356888,0.011217728
300,20-03-2019,-0.001225726,0.016937466,-0.002465572,0.012863415,-0.007292062,-0.008614294,-0.012562814,0.003746363,0.000187572,-0.008708777,-0.015425215,-0.011519476,-0.004613518,-0.008486093,-0.006373078,-0.020165752,0.0108238,-0.000894726,-0.008920702,-0.001693014,0.002572309
301,22-03-2019,-0.007486109,-0.001614249,-0.023216902,-0.012737546,-0.007665141,-0.014434531,-0.006091355,-0.000287374,-0.01523369,-0.000237347,0.007519725,0.001541207,-0.013872786,-0.023766768,-0.007095903,-0.022001132,0.001388086,-0.010016174,0.004138933,-0.024157326,0.005603587
302,25-03-2019,-0.005467366,-0.00701756,-0.003646324,0.00539707,-0.013265239,-0.014606242,-0.013885302,-0.01492976,0.001615924,0.008901807,-0.007443468,-0.002807949,-0.004744982,-0.025052619,-0.002958553,0.008460026,-0.012,-0.006345864,-0.013282173,0.01918607,-0.012598425
303,26-03-2019,0.009162182,-0.012567935,0.027932349,0.012401968,0.010138789,0.000609836,0.025504198,0.023584905,0.002367648,-0.002939173,0.013710938,0.007582276,0.009523857,-0.008291172,-0.00464802,0.018565774,0.022571507,0.014727824,0.012275467,0.044495162,0.023103889
304,27-03-2019,-0.006232465,0.001442291,-0.019535239,-0.004759432,-0.00242779,-0.020302949,-0.004303828,0.003142874,-0.01841117,0.01038564,0.013664323,-0.005089242,-0.003521057,-0.003253796,-0.015823304,-0.008774332,0.036757592,0.017618251,-0.004137098,0.022331099,0.008255433
305,28-03-2019,0.008831012,0.011643836,0.007814851,0.000152202,0.023682986,0.023065065,0.01832997,0.001406074,-0.002087553,-0.01469015,0.011733981,0.0132287,0.050767464,0.024347852,-0.004380534,0.010576787,0.019259304,-0.000398947,0.003567218,0.029317696,0.005593593
306,01-04-2019,0.000334343,0.017162471,0.016806108,-0.006430087,-0.019039728,0.024849463,-0.008084577,0,0.019480495,-0.012924164,-0.009490945,-0.01910631,-0.018046667,0.010631554,-0.012710361,0.007670403,-0.004693097,-0.012085346,0.001871294,0.006249979,0.023284694
307,02-04-2019,0.001746105,-0.000528084,-0.005800077,-0.008055592,-0.004604394,0.045467761,-0.003884682,-0.022656281,-0.008018868,-0.019539802,-0.015831828,-0.023529455,-0.007559352,0.009138098,-0.006339779,0.016255619,0.011909015,-0.003679981,-0.009859909,0.021155779,0.002116119
308,03-04-2019,-0.007402387,-0.006521755,-0.014808636,0.000108932,-0.013474947,-0.018237881,-0.014070367,-0.021069265,-0.009142834,-0.003881153,0.01422577,-0.012432654,-0.03369563,-0.003395049,0.001555085,-0.028126301,-0.033368685,-0.008587441,-0.014166683,-0.042929293,-0.006325319
309,04-04-2019,-0.00644732,-0.004920556,-0.018781743,-0.004662288,-0.003725459,0.010198239,-0.012204394,0.021840023,0.005972979,0.002237532,-0.002930473,0.006135527,-0.01781746,-0.006415466,-0.017416076,-0.023681952,-0.024731834,-0.034128897,-0.004209345,-0.023280392,0.004848503
310,05-04-2019,0.000584738,0.008333333,-0.0036762,0.002941176,-0.005027391,-0.001959166,-0.003572325,0.019148968,0.010311252,0.001330084,0.002844138,-0.015600629,0.006771987,-0.008077734,-0.001261769,0.000143338,-0.013663154,0.003615765,0.004929577,-0.0042803,0.004361504
311,08-04-2019,-0.007515856,0.006362372,-0.018603243,-0.01127434,-0.01392251,-0.015559907,-0.012372464,-0.03611971,-0.017570138,-0.003667482,-0.011802924,0.035942238,-0.030769275,-0.010065723,-0.012928044,-0.023142832,-0.026946151,-0.003586586,0.003770966,-0.010182261,-0.01806245
312,09-04-2019,0.005377848,-0.013181849,0.003343566,0,0.012598634,-0.019520349,0.025316424,0.014403825,0.008920007,0.021168649,-0.008542431,-0.004528575,-0.00791862,0.001454659,-0.004072402,0.001457703,0.03282445,-0.014077689,-0.011111111,0.018289457,-0.005792665
313,10-04-2019,-0.008052989,-0.01159892,-0.008246305,-0.005454567,0.000328299,-0.031196573,-0.008062439,-0.006332438,0.026597789,0.005171266,0.00070832,-4.55E-05,0.003428617,0.000830035,-0.002064023,-0.015451924,-0.009963144,-0.001964817,0.003910598,-0.013713111,-0.016539032
314,11-04-2019,-0.000377157,-0.013080977,0.010016487,0.003468229,-0.010590696,0.019061526,-0.010777228,-0.036918975,-0.003204541,0.015952348,-0.002969334,0.003312181,-0.006802699,0.002589332,0.001000038,0.012706799,-0.00037177,0.007267106,-0.004028847,0.0005371,0.006737681
315,12-04-2019,0.001939695,0.002479861,-0.0051524,0.003722123,0.0187309,-0.012861317,0.008694602,0.012665132,0.007909047,0.003153137,0.015024603,-0.012166547,0.004555717,0.019323203,0.002514817,0.038271225,-0.003904753,0.003802858,0.00868349,-0.001070653,0.012064947
