Date,Open,Close
03-Mar-21,50738.21,51444.65
04-Mar-21,50812.14,50846.08
05-Mar-21,50517.36,50405.32
08-Mar-21,50654.02,50441.07
09-Mar-21,50714.16,51025.48
10-Mar-21,51404.68,51279.51
12-Mar-21,51660.98,50792.08
15-Mar-21,50773.47,50395.08
16-Mar-21,50608.42,50363.96
17-Mar-21,50436.02,49801.62
18-Mar-21,50161.25,49216.52
19-Mar-21,48881.19,49858.24
22-Mar-21,49878.77,49771.29
23-Mar-21,49876.21,50051.44
24-Mar-21,49786.47,49180.31
25-Mar-21,49201.98,48440.12
26-Mar-21,48969.25,49008.5
30-Mar-21,49331.68,50136.58
31-Mar-21,50049.12,49509.15
01-Apr-21,49868.53,50029.83
05-Apr-21,50020.91,49159.32
06-Apr-21,49441.13,49201.39
07-Apr-21,49277.09,49661.76
08-Apr-21,49885.26,49746.21
09-Apr-21,49743.39,49591.32
12-Apr-21,48956.65,47883.38
13-Apr-21,47991.53,48544.06
15-Apr-21,48512.77,48803.68
16-Apr-21,48935.74,48832.03
19-Apr-21,47940.81,47949.42
20-Apr-21,48473.04,47705.8
22-Apr-21,47501.71,48080.67
23-Apr-21,47863.81,47878.45
26-Apr-21,48197.37,48386.51
27-Apr-21,48424.08,48944.14
28-Apr-21,49066.64,49733.84
29-Apr-21,50093.86,49765.94
30-Apr-21,49360.89,48782.36
03-May-21,48356.01,48718.52
04-May-21,48881.63,48253.51
05-May-21,48569.12,48677.55
06-May-21,48877.78,48949.76
07-May-21,49169.14,49206.47
10-May-21,49496.05,49502.41
11-May-21,49066.45,49161.81
12-May-21,49171.28,48690.8
14-May-21,48898.93,48732.55
17-May-21,48990.7,49580.73
18-May-21,49986.68,50193.33
19-May-21,50088.81,49902.64
20-May-21,49971.52,49564.86
21-May-21,49833.98,50540.48
24-May-21,50727.28,50651.9
25-May-21,50922.32,50637.53
26-May-21,50899.58,51017.52
27-May-21,51128.8,51115.22
28-May-21,51381.27,51422.88
31-May-21,51476.22,51937.44
01-Jun-21,52067.51,51934.88
02-Jun-21,51749.1,51849.48
03-Jun-21,52121.58,52232.43
04-Jun-21,52367.52,52100.05
07-Jun-21,52231.38,52328.51
08-Jun-21,52428.72,52275.57
09-Jun-21,52401.41,51941.64
10-Jun-21,52143.9,52300.47
11-Jun-21,52477.19,52474.76
14-Jun-21,52492.34,52551.53
15-Jun-21,52751.83,52773.05
16-Jun-21,52782.21,52501.98
17-Jun-21,52122.25,52323.33
18-Jun-21,52568.07,52344.45
21-Jun-21,51887.55,52574.46
22-Jun-21,52885.04,52588.71
23-Jun-21,52912.35,52306.08
24-Jun-21,52514.57,52699
25-Jun-21,52877.16,52925.04
28-Jun-21,53126.73,52735.59
29-Jun-21,52795.76,52549.66
30-Jun-21,52651.09,52482.71
01-Jul-21,52638.5,52318.6
02-Jul-21,52434.55,52484.67
05-Jul-21,52682.89,52880
06-Jul-21,52874.85,52861.18
07-Jul-21,52919.71,53054.76
08-Jul-21,53065.69,52568.94
09-Jul-21,52508.24,52386.19
12-Jul-21,52634.33,52372.69
13-Jul-21,52694.89,52769.73
14-Jul-21,52801.44,52904.05
15-Jul-21,52968.89,53158.85
16-Jul-21,53244.4,53140.06
19-Jul-21,52606.99,52553.4
20-Jul-21,52432.88,52198.51
22-Jul-21,52494.56,52837.21
23-Jul-21,52967.87,52975.8
26-Jul-21,52985.26,52852.27
27-Jul-21,52995.72,52578.76
28-Jul-21,52673.69,52443.71
29-Jul-21,52693.53,52653.07
30-Jul-21,52792.36,52586.84
02-Aug-21,52901.28,52950.63
03-Aug-21,53125.97,53823.36
04-Aug-21,54071.22,54369.77
05-Aug-21,54576.64,54492.84
06-Aug-21,54492.17,54277.72
09-Aug-21,54385.71,54402.85
10-Aug-21,54461.31,54554.66
11-Aug-21,54730.65,54525.93
12-Aug-21,54641.22,54843.98
13-Aug-21,54911.95,55437.29
16-Aug-21,55479.74,55582.58
17-Aug-21,55565.64,55792.27
18-Aug-21,56073.31,55629.49
20-Aug-21,55159.13,55329.32
23-Aug-21,55695.84,55555.79
24-Aug-21,55647.11,55958.98
25-Aug-21,56067.06,55944.21
26-Aug-21,55988.41,55949.1
27-Aug-21,55862.93,56124.72
30-Aug-21,56329.25,56889.76
31-Aug-21,56995.15,57552.39
01-Sep-21,57763.53,57338.21
02-Sep-21,57423.65,57852.54
03-Sep-21,57983.45,58129.95
06-Sep-21,58411.62,58296.91
07-Sep-21,58418.69,58279.48
08-Sep-21,58350.56,58250.26
09-Sep-21,58172.98,58305.07
13-Sep-21,58262.11,58177.76
14-Sep-21,58482.62,58247.09
15-Sep-21,58354.11,58723.2
16-Sep-21,58881.04,59141.16
17-Sep-21,59409.98,59015.89
20-Sep-21,58634.69,58490.93
21-Sep-21,58630.06,59005.27
22-Sep-21,59166.15,58927.33
23-Sep-21,59358.18,59885.36
24-Sep-21,60158.76,60048.47
27-Sep-21,60303.79,60077.88
28-Sep-21,60285.89,59667.6
29-Sep-21,59296.54,59413.27
30-Sep-21,59549.57,59126.36
01-Oct-21,58889.77,58765.58
04-Oct-21,59143,59299.32
05-Oct-21,59320.14,59744.88
06-Oct-21,59942,59189.73
07-Oct-21,59632.81,59677.83
08-Oct-21,59960.39,60059.06
11-Oct-21,60099.68,60135.78
12-Oct-21,60045.75,60284.31
13-Oct-21,60619.91,60737.05
14-Oct-21,61088.82,61305.95
18-Oct-21,61817.32,61765.59
19-Oct-21,62156.48,61716.05
20-Oct-21,61800.07,61259.96
21-Oct-21,61557.94,60923.5
22-Oct-21,61044.54,60821.62
25-Oct-21,61398.75,60967.05
26-Oct-21,60997.9,61350.26
27-Oct-21,61499.7,61143.33
28-Oct-21,61081,59984.7
29-Oct-21,59857.33,59306.93
01-Nov-21,59577.48,60138.46
02-Nov-21,60360.61,60029.06
03-Nov-21,60275.21,59771.92
04-Nov-21,60207.97,60067.62
08-Nov-21,60385.76,60545.61
09-Nov-21,60609.72,60433.45
10-Nov-21,60295.26,60352.82
11-Nov-21,60291.7,59919.69
12-Nov-21,60248.04,60686.69
15-Nov-21,60837.4,60718.71
16-Nov-21,60755.38,60322.37
17-Nov-21,60179.93,60008.33
18-Nov-21,59968.75,59636.01
22-Nov-21,59710.48,58465.89
23-Nov-21,57983.95,58664.33
24-Nov-21,58839.32,58340.99
25-Nov-21,58363.93,58795.09
26-Nov-21,58254.79,57107.15
29-Nov-21,57028.04,57260.58
30-Nov-21,57272.08,57064.87
01-Dec-21,57365.85,57684.79
02-Dec-21,57781.48,58461.29
03-Dec-21,58555.58,57696.46
06-Dec-21,57778.01,56747.14
07-Dec-21,57125.98,57633.65
08-Dec-21,58158.56,58649.68
09-Dec-21,58831.41,58807.13
10-Dec-21,58696.71,58786.67
13-Dec-21,59103.72,58283.42
14-Dec-21,58059.76,58117.09
15-Dec-21,58122,57788.03
16-Dec-21,58243.43,57901.14
17-Dec-21,58021.63,57011.74
20-Dec-21,56517.26,55822.01
21-Dec-21,56320.02,56319.01
22-Dec-21,56599.47,56930.56
23-Dec-21,57251.15,57315.28
24-Dec-21,57567.11,57124.31
27-Dec-21,56948.33,57420.24
28-Dec-21,57751.21,57897.48
29-Dec-21,57892.31,57806.49
30-Dec-21,57755.4,57794.32
31-Dec-21,57849.76,58253.82
03-Jan-22,58310.09,59183.22
04-Jan-22,59343.79,59855.93
05-Jan-22,59921.98,60223.15
06-Jan-22,59731.75,59601.84
07-Jan-22,59776.1,59744.65
10-Jan-22,60070.39,60395.63
11-Jan-22,60342.7,60616.89
12-Jan-22,61014.37,61150.04
13-Jan-22,61259.99,61235.3
14-Jan-22,61040.32,61223.03
17-Jan-22,61219.64,61308.91
18-Jan-22,61430.77,60754.86
19-Jan-22,60845.59,60098.82
20-Jan-22,60045.48,59464.62
21-Jan-22,59039.37,59037.18
24-Jan-22,59023.97,57491.51
25-Jan-22,57158.63,57858.15
27-Jan-22,57317.38,57276.94
28-Jan-22,57795.11,57200.23
31-Jan-22,57845.91,58014.17
01-Feb-22,58672.86,58862.57
02-Feb-22,59293.44,59558.33
03-Feb-22,59528.16,58788.02
04-Feb-22,58918.65,58644.82
07-Feb-22,58549.67,57621.19
08-Feb-22,57799.67,57808.58
09-Feb-22,58163.01,58465.97
10-Feb-22,58810.53,58926.03
11-Feb-22,58447.15,58152.92
14-Feb-22,56720.32,56405.84
15-Feb-22,56731.56,58142.05
16-Feb-22,58310.68,57996.68
17-Feb-22,58217.69,57892.01
18-Feb-22,57488.39,57832.97
21-Feb-22,57551.65,57683.59
22-Feb-22,56438.64,57300.68
23-Feb-22,57632.94,57232.06
24-Feb-22,55418.45,54529.91
25-Feb-22,55321.72,55858.52
28-Feb-22,55329.46,56247.28
02-Mar-22,55629.3,55468.9
03-Mar-22,55921.44,55102.68
04-Mar-22,54653.59,54333.81
07-Mar-22,53172.51,52842.75
08-Mar-22,52430.06,53424.09
09-Mar-22,53793.99,54647.33
10-Mar-22,56242.47,55464.39
11-Mar-22,55218.78,55550.3
14-Mar-22,55614.4,56486.02
15-Mar-22,56663.87,55776.85
16-Mar-22,56555.33,56816.65
17-Mar-22,57620.28,57863.93
21-Mar-22,58030.41,57292.49
22-Mar-22,57297.57,57989.3
23-Mar-22,58198.64,57684.82
24-Mar-22,57190.05,57595.68
25-Mar-22,57801.72,57362.2
28-Mar-22,57472.72,57593.49
29-Mar-22,57814.76,57943.65
30-Mar-22,58362.85,58683.99
31-Mar-22,58779.71,58568.51
01-Apr-22,58530.73,59276.69
04-Apr-22,59764.13,60611.74
05-Apr-22,60786.07,60176.5
06-Apr-22,59815.71,59610.41
07-Apr-22,59402.61,59034.95
08-Apr-22,59256.97,59447.18
11-Apr-22,59333.18,58964.57
12-Apr-22,58743.5,58576.37
13-Apr-22,58910.74,58338.93
18-Apr-22,57338.58,57166.74
19-Apr-22,57381.77,56463.15
20-Apr-22,56741.43,57037.5
21-Apr-22,57458.6,57911.68
22-Apr-22,57531.95,57197.15
25-Apr-22,56757.64,56579.89
26-Apr-22,57066.24,57356.61
27-Apr-22,56983.68,56819.39
28-Apr-22,57296.31,57521.06
29-Apr-22,57817.51,57060.87
02-May-22,56429.45,56975.99
04-May-22,57124.91,55669.03
05-May-22,56255.07,55702.23
06-May-22,54928.29,54835.58
09-May-22,54188.21,54470.67
10-May-22,54309.31,54364.85
11-May-22,54544.91,54088.39
12-May-22,53608.35,52930.31
13-May-22,53565.74,52793.62
16-May-22,52946.32,52973.84
17-May-22,53285.19,54318.47
18-May-22,54554.89,54208.53
19-May-22,53070.3,52792.23
20-May-22,53513.97,54326.39
23-May-22,54459.95,54288.61
24-May-22,54307.56,54052.61
25-May-22,54254.07,53749.26
26-May-22,53950.84,54252.53
27-May-22,54671.5,54884.66
30-May-22,55507.75,55925.74
31-May-22,55622.01,55566.41
01-Jun-22,55588.27,55381.17
02-Jun-22,55382.44,55818.11
03-Jun-22,56245.6,55769.23
06-Jun-22,55610.64,55675.32
07-Jun-22,55373.18,55107.34
08-Jun-22,55345.51,54892.49
09-Jun-22,54514.17,55320.28
10-Jun-22,54760.25,54303.44
13-Jun-22,53184.61,52846.7
14-Jun-22,52495.94,52693.57
15-Jun-22,52650.41,52541.39
16-Jun-22,53018.91,51495.79
17-Jun-22,51181.99,51360.42
20-Jun-22,51470.03,51597.84
21-Jun-22,51897.6,52532.07
22-Jun-22,52186.36,51822.53
23-Jun-22,51972.75,52265.72
24-Jun-22,52654.24,52727.98
27-Jun-22,53468.89,53161.28
28-Jun-22,52846.26,53177.45
29-Jun-22,52623.15,53026.97
30-Jun-22,52897.16,53018.94
01-Jul-22,52863.34,52907.93
04-Jul-22,52851.67,53234.77
05-Jul-22,53501.21,53134.35
06-Jul-22,53170.7,53750.97
07-Jul-22,54146.68,54178.46
08-Jul-22,54574.43,54481.84
11-Jul-22,54248.6,54395.23
12-Jul-22,54219.78,53886.61
13-Jul-22,54210.1,53514.15
14-Jul-22,53688.62,53416.15
15-Jul-22,53637.88,53760.78
18-Jul-22,54069.3,54521.15
19-Jul-22,54251.88,54767.62
20-Jul-22,55486.12,55397.53
21-Jul-22,55391.93,55681.95
22-Jul-22,55800.84,56072.23
25-Jul-22,55877.5,55766.22
26-Jul-22,55834.38,55268.49
27-Jul-22,55258.29,55816.32
28-Jul-22,56267.55,56857.79
29-Jul-22,57258.13,57570.25
01-Aug-22,57823.1,58115.5
02-Aug-22,58049.02,58136.36
03-Aug-22,58174.11,58350.53
04-Aug-22,58571.28,58298.8
05-Aug-22,58421.04,58387.93
08-Aug-22,58417.71,58853.07
10-Aug-22,58977.34,58817.29
11-Aug-22,59320.45,59332.6
12-Aug-22,59235.98,59462.78
16-Aug-22,59675.12,59842.21
17-Aug-22,59938.05,60260.13
18-Aug-22,60080.19,60298
19-Aug-22,60351.23,59646.15
22-Aug-22,59361.08,58773.87
23-Aug-22,58205.97,59031.3
24-Aug-22,58853.32,59085.43
25-Aug-22,59315.98,58774.72
26-Aug-22,59050.67,58833.87
29-Aug-22,57367.47,57972.62
30-Aug-22,58259.85,59537.07
01-Sep-22,58710.53,58766.59
02-Sep-22,58969.02,58803.33
05-Sep-22,58814.08,59245.98
06-Sep-22,59285.36,59196.99
07-Sep-22,58789.26,59028.91
08-Sep-22,59374.99,59688.22
09-Sep-22,60045.75,59793.14
12-Sep-22,59912.29,60115.13
13-Sep-22,60408.29,60571.08
14-Sep-22,59417.12,60346.97
15-Sep-22,60454.37,59934.01
16-Sep-22,59585.72,58840.79
19-Sep-22,58747.31,59141.23
20-Sep-22,59556.91,59719.74
21-Sep-22,59504.14,59456.78
22-Sep-22,59073.84,59119.72
23-Sep-22,59005.18,58098.92
26-Sep-22,57525.03,57145.22
27-Sep-22,57376.52,57107.52
28-Sep-22,56710.13,56598.28
29-Sep-22,56997.9,56409.96
30-Sep-22,56240.15,57426.92
03-Oct-22,57403.92,56788.81
04-Oct-22,57506.65,58065.47
06-Oct-22,58314.05,58222.1
07-Oct-22,58092.56,58191.29
10-Oct-22,57424.07,57991.11
11-Oct-22,58004.25,57147.32
12-Oct-22,57312.49,57625.91
13-Oct-22,57512.74,57235.33
14-Oct-22,58162.74,57919.97
17-Oct-22,57752.5,58410.98
18-Oct-22,58744.13,58960.6
19-Oct-22,59196.96,59107.19
20-Oct-22,58824.48,59202.9
21-Oct-22,59381.36,59307.15
24-Oct-22,59804.02,59831.66
25-Oct-22,60002.96,59543.96
27-Oct-22,59792.32,59756.84
28-Oct-22,59746.8,59959.85
31-Oct-22,60246.96,60746.59
01-Nov-22,61065.58,61121.35
02-Nov-22,61156.89,60906.09
03-Nov-22,60511.57,60836.41
04-Nov-22,60698.27,60950.36
07-Nov-22,61188.13,61185.15
09-Nov-22,61304.29,61033.55
10-Nov-22,60524.27,60613.7
11-Nov-22,61311.02,61795.04
14-Nov-22,61765.86,61624.15
15-Nov-22,61630.05,61872.99
16-Nov-22,61708.63,61980.72
17-Nov-22,61812.36,61750.6
18-Nov-22,61858.2,61663.48
21-Nov-22,61456.33,61144.84
22-Nov-22,61126.56,61418.96
23-Nov-22,61779.71,61510.58
24-Nov-22,61656,62272.68
25-Nov-22,62327.88,62293.64
28-Nov-22,62016.35,62504.8
29-Nov-22,62362.08,62681.84
30-Nov-22,62743.47,63099.65
01-Dec-22,63357.99,63284.19
02-Dec-22,62978.58,62868.5
05-Dec-22,62865.28,62834.6
06-Dec-22,62395.55,62626.36
07-Dec-22,62615.52,62410.68
08-Dec-22,62504.04,62570.68
09-Dec-22,62690.86,62181.67
12-Dec-22,61770.56,62130.57
13-Dec-22,62300.67,62533.3
14-Dec-22,62685.94,62677.91
15-Dec-22,62530.07,61799.03
16-Dec-22,61534.24,61337.81
19-Dec-22,61405.8,61806.19
20-Dec-22,61608.85,61702.29
21-Dec-22,61993.71,61067.24
22-Dec-22,61257.17,60826.22
23-Dec-22,60205.56,59845.29
26-Dec-22,59755.08,60566.42
27-Dec-22,60861.41,60927.43
28-Dec-22,60811.52,60910.28
29-Dec-22,60628.29,61133.88
30-Dec-22,61329.16,60840.74
