Date,ACC.NS,BANKBARODA.NS,DLF.NS,DMART.NS,GAIL.NS,GODREJCP.NS,HAVELLS.NS,INDIGO.NS,INDUSTOWER.NS,NAUKRI.NS
26-02-2020,1399,79.25,214.8500061,2326.850098,76,610.2000122,640.5499878,1365.099976,216.3000031,2648.949951
27-02-2020,1399.5,80,212,2347.300049,72,602,647,1380,218.75,2591
28-02-2020,1363.349976,76.40000153,203.5,2279.899902,68,588,616,1320,217,2495
02-03-2020,1340.449951,77.5,206,2335,70.66666412,574,620.0499878,1313,216,2648
03-03-2020,1288,71.25,205,2228,67.2666626,594.75,629,1243,220,2715.199951
04-03-2020,1340.349976,73.05000305,208.0500031,2260,69.30000305,623.7999878,641,1225.150024,219.3500061,2780
05-03-2020,1328.900024,73.19999695,205.8000031,2200,73.23332977,638.0999756,637.9000244,1200,222.6999969,2625.300049
06-03-2020,1258.900024,69.80000305,195,2174.899902,69.33333588,628.9000244,620,1090,209.6999969,2599
09-03-2020,1276.75,69.69999695,188,2185,69.06666565,628.0999756,620,1175.050049,196,2575
11-03-2020,1243,69.75,182.3500061,2146.800049,64.43333435,607.9000244,610,1205,209,2505
12-03-2020,1161,62.09999847,168,2049,56.66666412,595,590,1044.25,207,2478
13-03-2020,1079.349976,51.04999924,145.0500031,1904.300049,50,542,532.5,916.5999756,221,2132
16-03-2020,1129,62,155.25,1995.949951,54.66666412,540,584.9000244,941,219.8000031,2231
17-03-2020,1141.099976,63.79999924,150,1945,52.33333206,506,565.9000244,952,209.8999939,2181
18-03-2020,1137.199951,66,149.8999939,2050.100098,49.76666641,542.7999878,575,975.2000122,194.3999939,2101.350098
19-03-2020,1033.900024,60.29999924,132.6499939,1824.900024,45.6333313,510,540,891,149.8999939,1831
20-03-2020,1085.099976,62.04999924,129,1790,47.33333206,488.2000122,537,850.0999756,124.1999969,1950.5
23-03-2020,1034,57.5,125.8499985,1820.300049,49.33333206,475.8500061,499.8999939,784.5499878,134,1800
24-03-2020,1014,55.04999924,126,1838,54,450,494,800.0499878,149,1676
25-03-2020,928,53.09999847,120,1798.699951,51.93333435,450,476.1499939,825,139.3000031,1750
26-03-2020,921.7999878,59.20000076,126.0999985,1980,50.33333206,479.2000122,475.25,1000,150.4499969,1929
27-03-2020,1000,57.29999924,142,2087.75,48.76666641,505,499,1012,165,2149
30-03-2020,939.7999878,52.09999847,134,2079.699951,46.26666641,489.9500122,503.9500122,990,157.1000061,2000.099976
31-03-2020,959,53.40000153,137,2180,48.33333206,500,474,1035,155.8999939,2162
01-04-2020,964.7999878,54,135.9499969,2218,51.06666565,535,480,1051,160,2048
03-04-2020,960,51.25,133.5500031,2101.5,51.33333206,551.2999878,498,999,158,2028
07-04-2020,976,50.25,137.6999969,2090.100098,56,549,485.5,987,164.1999969,2050
08-04-2020,1000,48,137,2222,56.6333313,566.25,499.8500061,960,161.1000061,2310
09-04-2020,972,49,142.1000061,2392.649902,58.66666412,617,536,995,171,2290
13-04-2020,1015,50.90000153,148.3999939,2320,59.1333313,565,552,1052,173.1999969,2222
15-04-2020,1087,50.20000076,138.9499969,2161,60,565.3499756,537.0499878,1001,180.0500031,2215
16-04-2020,1146.449951,49.15000153,138,2151,57.29999924,570.9000244,551,998,171,2370.300049
17-04-2020,1169,51.25,139.8999939,2214,61.29999924,578.7999878,550,1030,175,2410
20-04-2020,1189.949951,51,138.1999969,2229.949951,60.66666412,559,532,1043.949951,168.8999939,2495
21-04-2020,1167,49.79999924,131.3999939,2200,57.33333206,530,513,980,159.3000031,2400.050049
22-04-2020,1155.150024,48.5,132.9499969,2235,55.06666565,526.25,505,1010,164,2370
23-04-2020,1228.949951,48.59999847,134.3999939,2290.050049,56.6333313,535,520,967.4500122,169,2510.100098
24-04-2020,1182,47.65000153,135,2299.449951,55.29999924,536.9500122,524,930,169,2420
27-04-2020,1170.099976,47.25,131,2300,55.06666565,537,525,910,154,2360.25
28-04-2020,1158,47,135,2339,55.06666565,540,540.7999878,872,160,2370
29-04-2020,1128,47.54999924,138.5,2310,56.66666412,536.5,532.9500122,914.3499756,160.0500031,2420.75
30-04-2020,1139.25,49,143.6499939,2349,61,540.5499878,552.25,949,163,2472.449951
04-05-2020,1130,48,141.25,2310.199951,61.46666718,530,547,938,164,2488
05-05-2020,1137.650024,46.5,135.6499939,2320,63,532,534.7999878,925,168,2535.149902
06-05-2020,1145,44,127.9000015,2200,61.33333206,513.75,509.0499878,931,171,2608.149902
07-05-2020,1178.900024,42,131,2180,63.53333282,505,510.2999878,937,159,2659.899902
08-05-2020,1166,43,132.8999939,2190,63.16666412,491.5,494,922,173,2608
11-05-2020,1162,41.84999847,133,2280,61.33333206,508,492,953,174.25,2679.600098
12-05-2020,1165.800049,40.59999847,131.75,2320.550049,61.29999924,518.7000122,484.3500061,943.4000244,185,2570
13-05-2020,1220,44,143.5,2353,61.33333206,533,494,1060,195.3500061,2649
14-05-2020,1200,43.59999847,139.8500061,2344.350098,59.5,520,510,995,190,2611.300049
15-05-2020,1200,43.15000153,139,2320,57.40000153,566,500.75,970.2000122,205.9499969,2699
18-05-2020,1202,41.5,138.5,2333,57.40000153,547.8499756,489,940,205,2590
19-05-2020,1140.050049,39,134.5,2341.949951,55,540.0999756,480.2000122,900,212,2449.899902
20-05-2020,1136.449951,36.15000153,132.0500031,2335,54.56666565,556,464,909,213.1000061,2440.050049
21-05-2020,1175,36.95000076,139,2452,57.59999847,570,476.7000122,1000,204,2412.050049
22-05-2020,1172,37.70000076,137.5,2484.800049,58.16666412,576,463.3999939,989.9500122,202,2410
26-05-2020,1236,37.84999847,135.75,2339,58.1333313,570,461.7000122,989.9500122,207.8999939,2423.5
27-05-2020,1287,37.29999924,137.5,2222.199951,58.70000076,577.5,463,930,208.5,2398.699951
28-05-2020,1263.400024,38.54999924,136.8500061,2210,59.06666565,575,477,955,214.1000061,2457.25
29-05-2020,1268,38.45000076,140,2330,59.16666412,610,500,941,225.4499969,2570.899902
01-06-2020,1283,39.70000076,153,2320.100098,62.6333313,635.2000122,505,972,231,2705.149902
02-06-2020,1282,42.75,153,2309.100098,61.96666718,639.6500244,543,952,228.8500061,2688.050049
03-06-2020,1293,42.90000153,158.0500031,2390,65.59999847,645,557,955.0999756,228,2628
04-06-2020,1261.300049,43.40000153,153.0500031,2362,64.66666412,658,555.3499756,1025,218.1000061,2540
05-06-2020,1273,43.25,153,2438,65.33333588,662.7000122,571.0499878,1125,226.8500061,2540.449951
08-06-2020,1315,48,162,2520,66.30000305,659,569.5,1209,238.1499939,2529
09-06-2020,1285,45.75,154,2461,70.1333313,660,546,1121,231.0500031,2685.199951
10-06-2020,1252,45.70000076,154,2400,67.40000153,665,545,1069.800049,233,2720
11-06-2020,1265,47.20000076,156.75,2390,65.43333435,633,554.0999756,1020.200012,231.8999939,2755
12-06-2020,1180,42,145,2312,61,600,529,956,206.75,2650
15-06-2020,1263.5,45.20000076,153.3500061,2373,64.19999695,611.0999756,552,1009.950012,226,2799.850098
16-06-2020,1270,47,150,2399,67.33333588,615,552,1037,228.3000031,2839.949951
17-06-2020,1235,44.5,146.3000031,2390,65,628,552,1004,216.8000031,2805.100098
18-06-2020,1230,44.79999924,149.4499969,2331,64.33333588,640,553,998,208.9499969,2788
19-06-2020,1252,46.45000076,148.5,2372.699951,65.30000305,643.25,550,1024.349976,212.3000031,2765.050049
22-06-2020,1273,47.54999924,164.5,2366,66.59999847,655.9000244,570,1040,221,2677.949951
23-06-2020,1268.099976,50.59999847,162,2350.300049,66.56666565,664,582,1047.199951,227.6999969,2730.050049
24-06-2020,1304,54.79999924,168.6499939,2397.800049,66.66666412,671.25,577.5,1072,233,2935
25-06-2020,1263,51,159.8000031,2348,68.66666412,671.7000122,578.9000244,1055,222,2712.050049
26-06-2020,1256,52.90000153,159.1499939,2329.699951,69.96666718,680,581.1500244,1048,223.6000061,2738
29-06-2020,1279.949951,51.5,154.1999969,2294.399902,70.03333282,687,580.0999756,1026,222,2736.75
30-06-2020,1293,49.79999924,153,2314.699951,69.06666565,687.6500244,578.2000122,1026,224.6000061,2789
01-07-2020,1339.949951,48.65000153,148.4499969,2325,68.09999847,695,582.4500122,996.9000244,223,2755
02-07-2020,1329.800049,51.54999924,151.1999969,2302,69.5,696.0999756,578,1000,219.5,2760
03-07-2020,1330,51.59999847,154,2305,69.66666412,701,584,1011.849976,222.3500061,2817.350098
06-07-2020,1317,51,153,2296,69.2666626,719.9000244,580.2000122,1010,226.75,2784.949951
07-07-2020,1327.900024,51.40000153,154.0500031,2313.100098,69.30000305,720,588,1024,224.8000031,2772.050049
08-07-2020,1313.099976,50.79999924,152.5,2385,68.66666412,708.4000244,595.75,1032,221.5,2913.100098
09-07-2020,1319,53,148.8999939,2329.699951,69.6333313,695.4000244,580,1041,219.3500061,2870
10-07-2020,1321.5,52.15000153,145.5,2328.699951,69.96666718,693.4500122,588,1010,215.3500061,2860
13-07-2020,1310.25,52,148.8500061,2210.050049,69.30000305,704.9500122,587.9000244,1020,209.1000061,2910
14-07-2020,1342,50.29999924,144,2215,67.43333435,697.7000122,582.2000122,995,210.25,2840
15-07-2020,1301,49.5,141,2170,66.33333588,700,583.5999756,962,211,2906
16-07-2020,1287.5,48,137.3000031,2145,65,700,575.5999756,960.4500122,204.8000031,3045
17-07-2020,1304.400024,48.25,139,2000,64.66666412,700,575.5499878,992.5,192,3040
20-07-2020,1315.849976,49.45000076,142,1979.900024,67.80000305,703,596.1500244,997,202,3110
21-07-2020,1370.050049,49.45000076,142.5,2035,67.09999847,699.9500122,600.5,974,205,3280
22-07-2020,1388,49.5,144,2055,69.53333282,680.25,581,964,199.5,3200.25
23-07-2020,1375,48.90000153,142.6999969,2107.699951,68,697.0999756,585,969.9000244,201.9499969,3190
24-07-2020,1350.599976,48.59999847,142,2095,67.8666687,681.4500122,604,960.0499878,200,3240
27-07-2020,1353,48.59999847,139.25,2044,66.80000305,680.1500244,606.7000122,946.4500122,197.1499939,3190.350098
28-07-2020,1367.949951,46.79999924,136.8000031,2060,65.40000153,667.1500244,595,896,195,3133
29-07-2020,1403.300049,47,139.75,2060,65.2666626,667,581,909,191.6999969,3139.899902
30-07-2020,1416.599976,47.70000076,140.1499939,2039,66,686.9500122,572.9000244,876,198,3168
31-07-2020,1454.800049,46,140.9499969,2046,64.46666718,683,578.5,941.75,194.8000031,3215
03-08-2020,1423.400024,46.45000076,140.1499939,2068.699951,64.59999847,696,584,975.0499878,192.1000061,3210.449951
04-08-2020,1419.75,47,139,2093.149902,62.73333359,705.8499756,588.0999756,960,191,3189.949951
05-08-2020,1400,46.70000076,143,2175,62.70000076,692,594.7999878,989,192.6999969,3260
06-08-2020,1413.099976,46.79999924,141.5,2170,62.79999924,681.9000244,609,980,192,3387
07-08-2020,1407,46.40000153,143.8999939,2170,64.16666412,690.9000244,606.1500244,947.2999878,192,3348
10-08-2020,1402.099976,48.95000076,142.5,2138.399902,64.83333588,691.2000122,612,949.9500122,194,3320
11-08-2020,1411.400024,47,149,2120,64.8666687,683.9000244,617.75,965,198.3999939,3534.75
12-08-2020,1415,47.59999847,145.5,2139,64.80000305,685.2000122,606,945,192.5,3414.899902
13-08-2020,1417.849976,48.79999924,147,2177,65.8666687,692.7999878,605.7999878,1035,195.0500031,3274.899902
14-08-2020,1390,48.5,148.8999939,2214.300049,66.09999847,713.9000244,618,1175,202.8999939,3240.149902
17-08-2020,1397,46.70000076,144.5,2181,64.09999847,685,614.1500244,1139,199,3292.25
18-08-2020,1390,46.40000153,147,2195,65.2666626,681.7999878,621.2999878,1139,201.3000031,3300
19-08-2020,1440,46.70000076,157.1000061,2279,64.8666687,693,629.9500122,1210,201,3309.800049
20-08-2020,1424.900024,47.15000153,156,2252,67.33333588,690,624,1199,200,3299.949951
21-08-2020,1425.25,47.95000076,162.3500061,2290.399902,68,694.9000244,643.8499756,1219.050049,200.3500061,3311
24-08-2020,1425.150024,48.70000076,162.5,2269.949951,68,683.3499756,633.3499756,1184,200,3276.350098
25-08-2020,1427.900024,48.59999847,158,2267.199951,68.40000153,686,640.9500122,1171,199.5,3230
26-08-2020,1403,48.54999924,157.5,2343,66.7666626,679.7000122,662.9000244,1190,199,3310
27-08-2020,1398.099976,48.79999924,161.9499969,2440,67.06666565,684,650.5999756,1180,202,3275
28-08-2020,1405.199951,49.04999924,176,2376.75,66.2666626,685,658,1196.75,200,3296
31-08-2020,1393,53.5,174.75,2298.899902,66.59999847,676.9000244,646,1208,206,3398.899902
01-09-2020,1323.050049,49.5,158.8000031,2244,64.46666718,653,627.4000244,1205.300049,205.6999969,3295
02-09-2020,1333,47.79999924,160.8999939,2247.850098,64.23332977,660,620.6500244,1203,192.5500031,3323
03-09-2020,1362.5,47.79999924,161.1000061,2239,64.40000153,662,632.9000244,1270,197.8500061,3493.199951
04-09-2020,1301.349976,46.70000076,156,2251.100098,64.6333313,661,645,1249.699951,214,3385
07-09-2020,1315,46,156,2270,65.33333588,658,639,1250,217,3379.100098
08-09-2020,1339.800049,46.29999924,152.75,2263.149902,64.33333588,654.25,650.9500122,1242.25,228.4499969,3390
09-09-2020,1304.449951,44.79999924,149,2230,63.06666565,659.5999756,635,1251.650024,211.4499969,3303
10-09-2020,1327.449951,44.79999924,151.1999969,2225,61.23333359,677.7999878,645.2000122,1259.900024,213.8500061,3293
11-09-2020,1346.150024,45.5,149.8999939,2241.899902,60.53333282,673.0499878,644,1265,202,3420
14-09-2020,1350,46.15000153,156,2250,61.26666641,687.9000244,658,1300,204.9499969,3384.850098
15-09-2020,1368,46.25,156.6000061,2185,61.33333206,691.5499878,675.5499878,1330,204.75,3450
16-09-2020,1384.400024,46.54999924,156.3999939,2152.550049,61.83333206,710,673.5,1351.900024,202.6999969,3560.699951
17-09-2020,1388.25,45.79999924,162,2147,61.23333359,707.4000244,676,1317,200.1999969,3540
18-09-2020,1411,45.84999847,158,2149.899902,60.66666412,709.75,683.5499878,1330,198,3516.899902
21-09-2020,1431.400024,45.29999924,161.6499939,2175,61.46666718,715.9000244,668.6500244,1321.699951,199.1999969,3475
22-09-2020,1380,42.65000153,151.8999939,2099,58.73333359,685,673.9500122,1285.150024,190,3370.350098
23-09-2020,1360,42.70000076,150,2066.949951,56.79999924,682.7000122,667.0999756,1235.800049,180.75,3350
24-09-2020,1338.5,40.75,148,2047.900024,56.16666412,673.2999878,669.9000244,1259.949951,165,3376
25-09-2020,1306,40.20000076,149.6499939,2042.099976,55.79999924,700,667.0999756,1217.949951,175.5500031,3400
28-09-2020,1348,42.09999847,153,2110.899902,57.70000076,709,661,1255.550049,183.5,3495
29-09-2020,1380.400024,43.40000153,158.5,2108.399902,59.20000076,715.25,688.5,1288.949951,185.8999939,3600
30-09-2020,1385.099976,41.65000153,155.5,2134,58.33333206,705.9000244,669,1238.800049,180,3649
01-10-2020,1410,41.34999847,153.5,2210,57.86666489,729,681.2000122,1251,175.4499969,3660
05-10-2020,1420,42.09999847,157,2192.949951,59,741,669.2999878,1271.300049,180,3611
06-10-2020,1423.199951,41.79999924,160.8999939,2135.75,58.66666412,759.8499756,673.0999756,1308,180.5500031,3526.649902
07-10-2020,1440.400024,42,162.6499939,2092.949951,58,741,687.9500122,1333,182,3480
08-10-2020,1482.199951,41.84999847,159.8000031,2085,57.83333206,732.7999878,684,1341.300049,186.8500061,3495
09-10-2020,1511.599976,42.5,159.5,2068,56.33333206,727,688.2999878,1339.800049,191,3490
12-10-2020,1501.099976,44.40000153,158.3999939,2072,57.59999847,722,712.9500122,1370,186.6000061,3479.949951
13-10-2020,1515,41.79999924,156.0500031,2002.599976,55.73333359,711.4000244,705,1383.949951,187.9499969,3492.300049
14-10-2020,1521.800049,41.5,154.8999939,1984.900024,54.90000153,716,698,1359.949951,182.5500031,3560
15-10-2020,1551,41.90000153,160.1499939,1987.099976,54.93333435,703.9500122,701.9000244,1342.699951,189.5,3767
16-10-2020,1520,40.70000076,156,1980,55.03333282,685,689,1315.099976,183.6000061,3617
19-10-2020,1569,41,164.1999969,1969.050049,56.1333313,682.2999878,701.2999878,1336.25,183.9499969,3632.75
20-10-2020,1582.099976,43.04999924,164.1000061,2099,57.20000076,688.5,705.5499878,1350,181.5,3477
21-10-2020,1585.349976,42.20000076,168.1999969,2143.050049,57.20000076,693.9000244,710.3499756,1375,190,3497
22-10-2020,1618,42.40000153,173.75,2081,57.43333435,683.8499756,709.9000244,1365.400024,192.75,3494
23-10-2020,1635,42.90000153,173.3500061,2106.949951,59.56666565,671,725,1365.900024,200,3414
26-10-2020,1604.900024,43.04999924,172.8999939,2120,58.43333435,686,730,1370,193.5500031,3645.149902
27-10-2020,1579.800049,42.70000076,166.3000031,2133,56.96666718,674,721.1500244,1347,189.8000031,3531
28-10-2020,1667.550049,42.79999924,165.1499939,2197,56.6333313,689.3499756,726,1322,190,3576
29-10-2020,1619,41.75,154.8999939,2200,55,674.9000244,725,1255.300049,184.8000031,3539.199951
30-10-2020,1650.300049,43.25,153.1000061,2260,56,686,727.5,1321.050049,183.25,3625.600098
02-11-2020,1649,42.09999847,160.3000031,2240,56.73333359,664.7999878,730,1315,186.6000061,3565
03-11-2020,1672.400024,44.59999847,164.8000031,2203.800049,56.40000153,660,781.5999756,1313,182.5,3590
04-11-2020,1661,44.75,163.6499939,2210.050049,56.33333206,668.5499878,781.5999756,1356.849976,182.6499939,3580
05-11-2020,1692,45.29999924,165.0500031,2202.5,56.26666641,680,812.5499878,1341,180.6499939,3640
06-11-2020,1701.900024,45.59999847,165.6999969,2281.949951,58.33333206,671.2000122,817.75,1427,179.4499969,3630
09-11-2020,1668.099976,46.34999847,169.8999939,2306.050049,57.46666718,680,828,1432,181.75,3625
10-11-2020,1679,47,174.5500031,2340,58,694.9500122,831,1600,180,3655
11-11-2020,1666,48.29999924,179.5,2373.899902,60.79999924,678,842.9000244,1612.050049,178.3999939,3460
12-11-2020,1673.800049,47.09999847,182,2400,62.5,688,818.7999878,1621,177.5,3559
13-11-2020,1674,45.45000076,182.8999939,2390,61.96666718,687,811.4000244,1608,179.4499969,3650.600098
14-11-2020,1677.900024,47.15000153,185.8999939,2405,62.66666412,682,831.2000122,1635,182.6000061,3865
17-11-2020,1671.300049,46.70000076,185.4499969,2374.149902,62.86666489,686,835.0499878,1620.400024,182.8999939,3847
18-11-2020,1694.800049,47.15000153,192.5,2420,62.46666718,678,837.2000122,1640.199951,185.5,3930
19-11-2020,1673.650024,49.34999847,189.8999939,2375,62,681,833.5,1697.400024,189.5,3950
20-11-2020,1684,47.95000076,187,2390,62.59999847,688.9000244,830.5499878,1673.050049,190.6499939,3834.199951
23-11-2020,1704,47.84999847,183.9499969,2361.100098,66,705,830,1680.25,221.6999969,4025
24-11-2020,1725.5,47.20000076,188,2367.949951,67.8666687,711.2999878,828.9000244,1649.800049,219.9499969,4045.5
25-11-2020,1710,47.54999924,191.1999969,2370,67.56666565,711.7000122,825.5499878,1655.5,220,4050
26-11-2020,1668.349976,49.09999847,183.9499969,2353,68.19999695,693.5,813,1569,217.6000061,4035
27-11-2020,1704.699951,51.15000153,184,2373,69,702.0999756,808.5,1550,221.3500061,4165.299805
01-12-2020,1738,51.54999924,192,2330,69.09999847,712,798.0999756,1530,223,4380.5
02-12-2020,1745,53.95000076,194.75,2435,74,707.9000244,828.7000122,1574.25,225,4247
03-12-2020,1739.75,54.65000153,202,2460.100098,78.16666412,725,841.9000244,1606,226,4205
04-12-2020,1726.599976,58.90000153,203.6999969,2469.949951,79.80000305,715.0999756,832.9000244,1658,238.9499969,4166.100098
07-12-2020,1682.599976,59.20000076,211,2441.899902,80.5,712,829.4500122,1744,237.6499939,4230
08-12-2020,1669,60.15000153,207.8000031,2530,82.69999695,717,830,1753.699951,243.6499939,4301
09-12-2020,1695,67.34999847,207.8999939,2652,82,709,827.2999878,1749,241,4300
10-12-2020,1629,64.94999695,213.3500061,2630,81.83333588,706,820,1740.199951,242,4373
11-12-2020,1642.699951,66.34999847,218.3500061,2647,80.06666565,735.7999878,829.5999756,1742,247.3999939,4595
14-12-2020,1619.849976,66.34999847,218.25,2715,84.66666412,732,829.5,1728,245.1499939,4560
15-12-2020,1624,67.15000153,213.5,2672,84.30000305,725,830,1709,246.3500061,4660
16-12-2020,1644.949951,67.69999695,215.6499939,2650.050049,84.33333588,729.9000244,862,1678.400024,248,4675
17-12-2020,1639.400024,66.40000153,235.3000031,2645,83.5,720.6500244,898,1654,244.3000031,4601.149902
18-12-2020,1647,63.95000076,233.9499969,2574,83,721,907.5999756,1637,242.8999939,4599.950195
21-12-2020,1648,62.25,229,2645,83.33333588,719,917,1637,231.1499939,4662.899902
22-12-2020,1572.849976,58.15000153,215.1000061,2676,76.33333588,705.2000122,868.0499878,1425,231,4465.100098
23-12-2020,1547,58.79999924,220.4499969,2650,79.33333588,717,880.5,1566,233.8999939,4600
24-12-2020,1690,61.04999924,230,2661.850098,79.33333588,716.3499756,898.5999756,1650,237.6000061,4640
28-12-2020,1614,61.5,231,2685.949951,80.7666626,724.7000122,898,1655,241,4650
29-12-2020,1632.099976,63,234.8500061,2690,82.30000305,732,907.8499756,1690,237.3000031,4640
30-12-2020,1619.900024,63,232.5,2666.199951,82.59999847,745,908,1695,236.0500031,4717
31-12-2020,1648,62.09999847,237.6000061,2691,80.80000305,752,903,1680,233.25,4775
01-01-2021,1617.199951,61.79999924,232.8500061,2767,82.59999847,742,919.7999878,1719,230.6999969,4780
04-01-2021,1634,65.09999847,239.8500061,2808,83.19999695,740.0999756,910.5499878,1722,239.9499969,4760.25
05-01-2021,1639.949951,65.19999695,241.9499969,2890,84.7666626,758.0999756,921.5,1732,240,4880
06-01-2021,1658,66,241.6999969,3006.449951,87.19999695,763,945,1731.449951,256.5,5500
07-01-2021,1691.25,66.5,244.8999939,2971.699951,90.30000305,752,955.7999878,1739,264.3999939,5359
08-01-2021,1720,67,247.8999939,2949.899902,89.66666412,738.9000244,976.0999756,1770,267.4500122,5344
11-01-2021,1743.949951,66,249,3137,89.33333588,754.7000122,1015.5,1742.75,271.8999939,5434
12-01-2021,1783,63.90000153,245.1999969,2959,93.93333435,773.7999878,1012.650024,1702,262.25,5426
13-01-2021,1795.150024,72,271.7999878,3001,96,768,1024.25,1695,265.9500122,5420
14-01-2021,1790,75.34999847,281.5,2939,94.30000305,774.8499756,1015,1640,260.75,5269
15-01-2021,1780,76.5,281.6000061,2904,96.30000305,783.2999878,999,1660,257.8999939,5180.100098
18-01-2021,1738,75.44999695,278,2800,93.8666687,779.9000244,975.2999878,1627,262.1000061,5040
19-01-2021,1703.599976,73.44999695,279.5,2754.899902,93.19999695,781.7000122,991,1596,259,4937.899902
20-01-2021,1714,75.84999847,291.0499878,2797.850098,93.3666687,789.9000244,1024.75,1663.849976,258.7000122,4920
21-01-2021,1720.400024,80.15000153,293.7000122,2775,93.1333313,804.75,1064.949951,1680,259.6000061,5220
22-01-2021,1674,76.15000153,284.5,2730.100098,89.33333588,797,1142,1684.400024,247.6000061,5250
25-01-2021,1724.550049,74.59999847,274.1499939,2894,90,794,1133.25,1658.199951,242.1999969,5388
27-01-2021,1657.699951,73.55000305,269.6499939,2850.699951,87.1333313,782,1129,1595,236,5025
28-01-2021,1617.849976,72.44999695,252.25,2812,84,768.5,1114,1589,239.6999969,4660
29-01-2021,1645,67.94999695,265,2825,86,781.7000122,1181.900024,1560,245,4625
01-02-2021,1625,68.94999695,258.5,2700,82.83333588,749.6500244,1050,1561,235,4400
02-02-2021,1700,75,285.2999878,2820.5,85.93333435,758.9500122,1073,1653.650024,244,4649.700195
03-02-2021,1770,75.40000153,300,2864.800049,86.66666412,745,1122.5,1645.900024,250.1999969,4910
04-02-2021,1734.5,77.09999847,287,2891.350098,87.33333588,745.7999878,1113,1615,250.5,4790
05-02-2021,1755,83.69999695,307.6499939,2959.949951,88.1333313,770,1140,1692.849976,256,4849.950195
08-02-2021,1736,83.5,316.0499878,2948,86.59999847,756,1115.199951,1682,239.8500061,4863.950195
09-02-2021,1771.849976,81.40000153,314.5,3005,88,732,1132,1700,242.5,5050
10-02-2021,1769,80.09999847,309,2925,88.2666626,740,1144.800049,1681.900024,253.5,4968.049805
11-02-2021,1750,79.65000153,311.4500122,2975,89.2666626,751,1142.800049,1630,248,5150
12-02-2021,1751,77.44999695,312,2960,91.30000305,764,1158.800049,1695,249.9499969,5434
15-02-2021,1785,79.09999847,314.5,2955,89.30000305,754.5,1154.900024,1649,248,5350
16-02-2021,1791,80.40000153,318.9500122,3054,89.46666718,744.0999756,1173,1646.550049,250.0500031,5537.399902
17-02-2021,1820,79.59999847,318.7000122,3120,88.33333588,725,1220.400024,1609.449951,247.1499939,5120
18-02-2021,1833.099976,85.5,316.9500122,3220.699951,92.6333313,719.7999878,1194.5,1613,258,4976
19-02-2021,1800,95.94999695,306.7000122,3127.649902,95.96666718,717,1170.5,1595,258.4500122,5230
22-02-2021,1749.800049,91.40000153,300,3093.550049,96.66666412,713,1141,1565.050049,263,5154
23-02-2021,1714.900024,90.30000305,296.2999878,3000,95.40000153,700.0499878,1129.949951,1511,267.75,5170
24-02-2021,1708,87.40000153,307.3999939,3143,98.3666687,680.25,1135.050049,1531,272,5071.149902
25-02-2021,1742,89.90000153,317,3150,98.6333313,696,1152.099976,1621.550049,282,4995
26-02-2021,1780,86.90000153,304,3059.800049,99.96666718,697,1161.849976,1638,266.9500122,4900
01-03-2021,1754.400024,85.40000153,305.7999878,3023.399902,96.06666565,690,1124,1621,261.1499939,4920
02-03-2021,1779,84,309.7000122,2908.449951,96.96666718,690,1120.949951,1675,254.9499969,4959
03-03-2021,1784,84.09999847,316.25,3100,97.30000305,695,1150.550049,1704,260,5100
04-03-2021,1774.199951,85,319,3129.899902,97,698.4000244,1155,1751,254.5,4955
05-03-2021,1859,85.19999695,322.5499878,3130,96.23332977,690.2000122,1140,1770,258.1000061,4925.149902
08-03-2021,1836.449951,82,320.7999878,3309,98.93333435,694.5999756,1129,1744.699951,249.75,4951.100098
09-03-2021,1830,82,319.2999878,3196,103.2666626,690.0999756,1125.900024,1707.900024,255.3500061,4950
10-03-2021,1838.900024,81.34999847,314.3999939,3164,99.83333588,684,1100.099976,1700,253.9499969,4922.600098
12-03-2021,1843.900024,80.75,317.1000061,3183,100.3333359,698.9500122,1128.400024,1687.900024,257,4861
15-03-2021,1792,77.94999695,310.7000122,3136,98.53333282,692,1112.050049,1668,251.6000061,4850.950195
16-03-2021,1771.099976,79.5,305.7999878,3117,96,680,1100,1646,258,4800
17-03-2021,1766.099976,78.69999695,304.2000122,3071,96,679,1088.449951,1682,263.75,4800
18-03-2021,1744.949951,75.90000153,295.6000061,3045,92.73332977,662,1066.949951,1680,255.1000061,4812
19-03-2021,1721.800049,70.84999847,285,3021.5,90.6333313,653,1010.049988,1712,252.0500031,4424.600098
22-03-2021,1760,73.80000305,288.8999939,2980,93.33333588,675,1046,1663.599976,257.5,4698
23-03-2021,1859.949951,72.90000153,293.8999939,2908,91.33333588,699.2999878,1036.900024,1700,259.1000061,4660.100098
24-03-2021,1909,74.34999847,295,2933.649902,88.40000153,687.0499878,1038,1744,253,4710
25-03-2021,1909,72,285,2875,87.3666687,687,1026.849976,1727,249.4499969,4672
26-03-2021,1865,71.40000153,282.7999878,2829,86.83333588,693.7999878,1030.550049,1654,243.8500061,4482
30-03-2021,1864,71.90000153,281.9500122,2867,89.2666626,717.3499756,1066,1602,244.75,4480.049805
31-03-2021,1876.550049,72.09999847,278.3500061,2869,89.2666626,728,1050.099976,1585,255,4269
01-04-2021,1920,74.80000305,288.1000061,2885,90.83333588,730.7000122,1062.75,1631.900024,249.8000031,4300.950195
05-04-2021,1908,75.09999847,289,2890,92.66666412,726.2999878,1060,1601,257.7999878,4270.450195
