Date,ACC.BO,ADANIPORTS.BO,AMBUJACEM.BO,BAJFINANCE.BO,BANKBARODA.BO,BHARATFORG.BO,DLF.BO,FEDERALBNK.BO,GAIL.BO,HDFCBANK.BO,ICICIBANK.BO,ITC.BO,NAUKRI.BO,RELIANCE.BO,SBIN.BO,TATAMOTORS.BO,TATAPOWER.BO,TCS.BO,TECHM.BO,VOLTAS.BO,^BSESN
2018-01-29,1728.0,440.0,260.54998779296875,1710.4000244140625,170.5,729.9000244140625,253.5,101.55000305175781,184.8750457763672,987.5,360.0,281.0,1391.5,966.0,313.79998779296875,401.1499938964844,90.30000305175781,1559.0250244140625,596.5,619.0499877929688,36106.359375
2018-01-30,1732.699951171875,440.0,261.1499938964844,1720.0,162.0,715.0,253.5,99.8499984741211,179.268798828125,1000.0,355.5,275.6499938964844,1385.199951171875,964.0,311.04998779296875,399.1000061035156,89.94999694824219,1559.5,603.0,614.5499877929688,36277.12109375
2018-01-31,1731.5,426.1000061035156,261.70001220703125,1674.0,159.9499969482422,722.7000122070312,251.25,100.69999694824219,178.8750457763672,995.0,349.3999938964844,273.5,1362.0,950.0,313.0,396.20001220703125,90.5,1565.5,602.25,608.0,35951.640625
2018-02-01,1710.0,427.1000061035156,263.1000061035156,1677.0,159.0,715.0,251.0,101.0,180.73129272460938,1003.5,349.70001220703125,272.0,1346.050048828125,964.4000244140625,316.04998779296875,401.0,89.19999694824219,1560.0,612.0,606.0,36048.98828125
2018-02-02,1733.0,427.6000061035156,263.04998779296875,1718.0,151.25,715.0,240.6999969482422,96.94999694824219,181.83753967285156,992.5,340.0,275.75,1351.0999755859375,938.7000122070312,302.0,391.0,88.5999984741211,1557.5,608.0,601.2000122070312,35707.6015625
2018-02-05,1688.0,409.0,256.0,1608.0,150.0,679.9500122070312,219.0,92.0,173.8125457763672,965.0,329.8999938964844,272.3999938964844,1339.0,895.7999877929688,292.70001220703125,381.6499938964844,83.9000015258789,1555.5,614.7999877929688,570.0,34718.8515625
2018-02-06,1600.0,402.0,256.0,1553.0,151.5,685.0,216.0,90.0,168.7500457763672,936.8499755859375,318.8500061035156,271.75,1295.0,880.0,286.0,368.0,83.0,1515.0,608.0,589.0,33753.78125
2018-02-07,1619.0,412.20001220703125,255.0,1680.0,155.0,706.5,228.8000030517578,95.25,172.5000457763672,952.5,335.0,276.3500061035156,1209.0,900.5499877929688,295.6000061035156,388.0,82.9000015258789,1507.5,615.0,588.0999755859375,34563.30078125
2018-02-08,1595.0,412.0,247.0,1655.699951171875,154.0,701.0,225.5,94.0,174.3750457763672,940.0,332.25,276.0,1183.0,896.3499755859375,293.0,381.0,84.0,1485.5,610.0,614.9000244140625,34208.109375
2018-02-09,1667.0,401.0,256.79998779296875,1638.0,153.89999389648438,755.0,225.10000610351562,93.80000305175781,170.6250457763672,927.5,324.0,271.0,1220.0,891.9500122070312,297.95001220703125,370.0,83.5,1480.0,600.0499877929688,600.0,34002.44921875
