Date,ADANIPORTS.BO,BAJFINANCE.BO,HDFCBANK.BO,ICICIBANK.BO,ITC.BO,RELIANCE.BO,SBIN.BO,TATAMOTORS.BO,TCS.BO,TECHM.BO
26-04-2021,728,4685,1414,600.2999878,206,1916.25,338.1499939,296.3999939,3109.800049,950.4000244
27-04-2021,738,4750,1407.75,592.0999756,205.4499969,1943,344.8500061,295.3500061,3103,962
28-04-2021,759,4938,1437,590.1500244,206,1999.449951,355.4500122,302.5499878,3143,975
29-04-2021,753.5,5350,1482.5,623.4500122,206.6999969,2016.650024,365.7000122,308,3142,984
30-04-2021,742,5348,1446.099976,609.2000122,204,2014.699951,355,299,3111,977
03-05-2021,728.4000244,5325,1399,597.4000244,201.8000031,1963.699951,350,285.6499939,3034.699951,960
04-05-2021,780.5,5604.450195,1414,597,201.8000031,1954,355,296.6000061,3060,960
05-05-2021,775,5656,1404.800049,596,199.6000061,1919.699951,356.8999939,293.8999939,3077.800049,970
06-05-2021,750,5568.950195,1406.400024,604.9000244,202.3999939,1926,357.8500061,290.5499878,3108,963
07-05-2021,745,5589,1407,612,202.75,1940,356.1000061,303.2000122,3130,977.75
10-05-2021,774,5550,1426,608.5999756,206,1943.75,360,304.5,3140,982
11-05-2021,751.3499756,5430,1397.900024,607.5,204,1917,356.5,309.9500122,3130,989.8499756
12-05-2021,764,5427.700195,1403,604.7000122,203.5,1934,363.7000122,317.1000061,3139,987.9500122
14-05-2021,759.5,5430,1398.699951,593.5,204.5,1925.099976,370.5,331,3100,962
17-05-2021,740,5335.200195,1394,602.2999878,216.5500031,1938.699951,363.8500061,315.9500122,3060,953
18-05-2021,766.7999878,5490,1459.449951,627.0499878,214,1978,389,326,3095,962
19-05-2021,784.75,5693,1466,626.9000244,210.0500031,1982,382.5,315,3080,974
20-05-2021,783.5,5629.75,1458.699951,627,209.8999939,1996.349976,387.7999878,314.8999939,3074,984
21-05-2021,770.5,5640,1440.099976,623.7000122,208.3500061,1995.699951,390.4500122,312,3065,972.9500122
24-05-2021,773,5650,1508,644.25,210,2007.400024,417.1499939,313.8500061,3080.550049,981.5499878
25-05-2021,770,5655,1516,650,213.6000061,1990.050049,414.5,315,3094,986.2999878
26-05-2021,766,5615,1489,651.7000122,210.8000031,1984.900024,414.1000061,316.7999878,3123,995
27-05-2021,759.9000244,5775.350098,1477.699951,651.2000122,211.4499969,1970.900024,414,316.8999939,3165.399902,1013.450012
28-05-2021,757,5742,1496.449951,656,212.0500031,1990,429.7000122,322.8500061,3190,1023
31-05-2021,780.7000122,5617,1503.800049,643.1500244,215.5,2101,421.7999878,319.3999939,3150,1022
01-06-2021,775,5625,1517.199951,663.3499756,218.4499969,2164.100098,426.3999939,319.6499939,3170,1021.200012
02-06-2021,803.9500122,5767,1511,648.9000244,211.1000061,2159.899902,431.8500061,316.2000122,3154,1030
03-06-2021,819.5,5844.450195,1509.699951,654,210.5,2222,437.3999939,324.1499939,3150,1016
04-06-2021,831.9000244,5914,1521,653.5499878,209.8500061,2219,437.5,325.4500122,3130,1025
07-06-2021,838,5813.600098,1505.099976,644.2000122,210.1499939,2205.899902,435.4500122,338.5499878,3155,1020.049988
08-06-2021,887.6500244,5765,1499.300049,647.25,212,2224.649902,432.5,346.75,3200,1040
09-06-2021,881.4000244,5781,1486,642.5,214.1000061,2219.899902,428,356.5,3202,1060
10-06-2021,859.8499756,5724,1479.75,640,208.8999939,2192.199951,424.5499878,345.6499939,3210,1060
11-06-2021,853.9000244,6100,1486.099976,643.3499756,210,2186.699951,435,346.4500122,3215,1068
14-06-2021,754.9500122,6075,1482,636,208,2214,427.3999939,350,3290,1070
15-06-2021,800.0499878,6250,1488.699951,635.2000122,208,2256.25,430,356,3300,1072.199951
16-06-2021,756,6145,1490.449951,645.9000244,207.3999939,2248,429.5,350.7999878,3265,1071
17-06-2021,680.7999878,5927,1470,633,207.1999969,2200.25,420.5,348,3260,1060
18-06-2021,638,6100,1471.900024,637,206.5,2217.25,424.2999878,346,3350,1085.349976
21-06-2021,687.3499756,6005.799805,1468.650024,625,203,2204.350098,406.9500122,330.2000122,3278,1055
22-06-2021,744.9500122,6140,1493.150024,634.2000122,205.5,2254.699951,423.25,337,3319,1060.5
23-06-2021,750,6057,1495,633.2999878,205.8999939,2249,420.8999939,341.4500122,3325,1059.800049
24-06-2021,726.6500244,6029,1494.5,626.0999756,204.0500031,2214.800049,421.0499878,335.7000122,3282,1053
25-06-2021,713.0499878,6070,1506.550049,636,203.75,2159.800049,420.0499878,336.5,3390,1093.800049
28-06-2021,718,6108,1517,650.25,206,2124,431,340.7999878,3396,1099.449951
29-06-2021,718.9500122,6055,1510,648.5499878,204.3999939,2089,427.3999939,344.3999939,3348.699951,1110
30-06-2021,718.7000122,6064,1502,640.4000244,204,2095,423.8999939,342,3338.949951,1090
01-07-2021,708.4000244,6049.700195,1501.599976,632.9500122,203,2114.100098,420,341.6499939,3359,1099.449951
02-07-2021,705.5999756,6000,1490,631.2999878,203.8999939,2099.899902,421,345.8999939,3338,1081.150024
05-07-2021,718,6025,1484.150024,642.9500122,202.6499939,2137.800049,426.6000061,348.7999878,3337,1089.400024
06-07-2021,711.0999756,6050,1503.400024,645.2000122,203.25,2150,432.1499939,348.3500061,3315,1077
07-07-2021,716.7999878,6212.450195,1539.949951,649.0499878,202.5500031,2126.350098,429.8999939,316,3283,1043.099976
08-07-2021,724,6196.899902,1527,651,203.75,2115,433.2000122,315.3999939,3295,1046.5
09-07-2021,712.9000244,6100.100098,1516,641.7000122,202,2086.899902,424.8500061,306.7999878,3260,1060
12-07-2021,733,6160,1505,645.0999756,202,2081.800049,427.25,309.8999939,3235,1060
13-07-2021,720,6196,1495.050049,655,201.6000061,2100,429.6000061,310.2000122,3215,1058.199951
14-07-2021,706.9500122,6178,1502,662.9000244,201.6000061,2102.699951,429.2000122,310.5,3181,1061.400024
15-07-2021,700,6133.5,1506.199951,661.5499878,204.8999939,2096,432.0499878,310.8999939,3233,1085.699951
16-07-2021,700,6164.649902,1522,665.5999756,207.6000061,2085,431.7000122,310.5,3217.5,1115
19-07-2021,687,6100,1491,642.2000122,207.3500061,2104,423.5,309.7000122,3188,1102.300049
20-07-2021,656.2999878,6013,1450,650,208.1999969,2097.350098,426.2000122,307.4500122,3184,1100
22-07-2021,673,5934.700195,1458,652,207,2111.199951,424.2999878,306.1499939,3189,1082
23-07-2021,700.9500122,6194,1450.800049,656.5,207.3000031,2135,423.3999939,301.7999878,3225,1124.699951
26-07-2021,680,6160,1434.75,681,215.8000031,2110,428.75,295.1499939,3210,1130.300049
27-07-2021,685,6174,1436,681,212,2079,424.5,292.8999939,3204,1127
28-07-2021,669.2999878,6278,1436,678.6500244,209,2060.100098,430.5,290.8500061,3196,1130
29-07-2021,672.7999878,6296.450195,1424.75,693,210,2050,425.5,287.8500061,3208.800049,1134
30-07-2021,660.5999756,6405,1426,688.4500122,206.4499969,2055.25,441.75,294.4500122,3209,1189.949951
02-08-2021,683,6270,1437.800049,682.7000122,206.1000061,2047.199951,435.3999939,300.3999939,3173.550049,1218
03-08-2021,696,6228.899902,1413.400024,681.5499878,207.1999969,2085,434.9500122,299.2999878,3220,1211
04-08-2021,719,6330,1446.949951,694,210.8500061,2097.600098,447.8999939,305,3302.5,1226.25
05-08-2021,699.8499756,6398.700195,1474.900024,715.2000122,208.6000061,2116.899902,460.2000122,295.9500122,3274,1220.849976
06-08-2021,694.9000244,6299,1480,703,215,2125.199951,444.7999878,300,3275,1248
09-08-2021,712.2999878,6249.799805,1485,697.2000122,214.6999969,2076.199951,438.8999939,301.2999878,3315.850098,1275.099976
10-08-2021,700.0499878,6215,1490.900024,705,214,2084.699951,434.8999939,298.2999878,3322.399902,1290.650024
11-08-2021,694.9000244,6209.950195,1512,704,210,2099,429.1499939,294.75,3350,1325
12-08-2021,703.7999878,6209,1492,694.7000122,210,2125.050049,430.3999939,297.8500061,3346,1324
13-08-2021,705,6200,1502,705.5,209.8999939,2115.800049,428,308.9500122,3353,1381.949951
16-08-2021,704,6179,1525.099976,703.7000122,211.8000031,2146.5,430.5499878,306.5,3461.899902,1384
17-08-2021,708,6400.049805,1518.949951,700,210.3999939,2170,424.9500122,303.2999878,3484.449951,1367.5
18-08-2021,699.9000244,6445,1550,702.0999756,210.1999969,2175,422.25,297.8999939,3555,1414
20-08-2021,698,6475,1488.949951,680.0999756,207.5,2148,415.8999939,290,3524,1366.650024
23-08-2021,690,6777.899902,1528,686.5,209.1000061,2168,410.2999878,286.5499878,3570,1414.949951
24-08-2021,678.8499756,6755,1528,683,206.3999939,2163.899902,410,278.1000061,3653,1420
25-08-2021,700,7035,1555,700,206,2183.699951,418.5,282,3612.800049,1462.099976
26-08-2021,724,6905,1554.699951,693,206.8999939,2207,415,285.3999939,3668.899902,1460
27-08-2021,726.9000244,6941.049805,1544,695.5,204.5500031,2232,410.75,282.8999939,3657.949951,1446.400024
30-08-2021,730,6999,1555,704.2000122,205.8999939,2240,414.5,289.2999878,3718,1449
31-08-2021,730,7165.75,1567,716.4000244,208,2275.25,424.2999878,292.25,3703,1431
01-09-2021,751.5999756,7549,1580,726,211.3500061,2275,426.9500122,288.5,3790,1451
02-09-2021,745.4000244,7523,1579.150024,721.4000244,209.5,2260,431.7000122,295.7000122,3736,1432.5
03-09-2021,757,7500,1589.099976,725.2999878,209.75,2307.5,431.3999939,292.5,3836,1439
06-09-2021,760,7532.899902,1580,725.9000244,211.1999969,2414,431.5,297,3847,1449.449951
07-09-2021,755,7511,1566.800049,722.4000244,210.1999969,2429.100098,432,297.9500122,3858,1470.800049
08-09-2021,747.4500122,7463,1568.25,717.7000122,212.0500031,2454,429,294.3999939,3815,1437.099976
09-09-2021,747.9000244,7420,1571,721,211,2430.949951,430.7000122,294,3799,1430
13-09-2021,749.5,7430.649902,1562,719.7000122,213.1000061,2428,430.7000122,299.6000061,3761,1433
14-09-2021,746,7494,1563,714.7999878,215,2378,435.0499878,303,3849.5,1439
15-09-2021,757.7999878,7425,1541,708,216.9499969,2372,433.2999878,306.25,3889.949951,1449
16-09-2021,768.5,7411,1543.400024,719.4000244,216.3999939,2379,445.1000061,314,3938,1465.800049
17-09-2021,772,7425,1567,731,234.3999939,2445,468,312,3930,1450
20-09-2021,759.9500122,7405.799805,1569,708.9000244,230.3999939,2375,449.8999939,305.7000122,3819,1438.199951
21-09-2021,752,7465,1561.150024,710,235,2411,439.5,297.6000061,3845.5,1432.349976
22-09-2021,749.4500122,7850,1551,716.7999878,243.8999939,2409,439.3999939,303.0499878,3861,1461.199951
23-09-2021,754.5,7835,1548,708.5999756,245.5,2445,442,312.5,3889,1520
24-09-2021,755,7949,1578,721.5,244.1999969,2500,450.8999939,324.7999878,3889,1534.75
27-09-2021,752,7859,1614.050049,724.5,239.6000061,2484.199951,444.1000061,322.2999878,3891.149902,1519
28-09-2021,754.8499756,7814,1635,734.7999878,240.1999969,2531,449,333.75,3854,1464.449951
29-09-2021,735.2000122,7475.299805,1590,705.7999878,236.6999969,2562,441.3500061,325.5,3750,1396.099976
30-09-2021,747.7000122,7555,1592,710,240,2527.850098,460,331,3811,1399.699951
01-10-2021,739.9500122,7625,1582,696,235.6000061,2506,448.8999939,333,3779,1372.150024
04-10-2021,740.4000244,7600,1590,697.8499756,236.5,2549.899902,453.2000122,337.3999939,3728,1385.300049
05-10-2021,745,7655,1586.150024,694.7999878,237,2565,462,342,3765,1399
06-10-2021,750.8499756,7820,1601,698,234.75,2623,465.6000061,347.7999878,3844,1418.099976
07-10-2021,730,7812,1624.099976,695.5,232.75,2600,463,341.3999939,3822,1404
08-10-2021,740,7757,1612,704.5999756,234.4499969,2580,462.7999878,387,3935,1422.800049
11-10-2021,746,7751.049805,1603,704.4000244,232.5,2724.699951,461.8999939,390.25,3797,1425
12-10-2021,736,7817.5,1628,708.75,239,2641,469.8999939,424.7000122,3709,1400.400024
13-10-2021,743.9000244,7899,1637,711.2000122,242.5500031,2683,486.8999939,462.8500061,3661.100098,1388.099976
14-10-2021,765.2000122,7989.950195,1642.449951,711,252.6000061,2705,482.3999939,532.4000244,3650,1425
18-10-2021,819.9000244,8020.200195,1709.949951,737,260,2684,494.3999939,507.7999878,3612,1430.800049
19-10-2021,820.7000122,7891,1671.150024,754,262.5,2726,500,514.5,3670,1497
20-10-2021,795.9000244,7740,1690.949951,747.5,245.6000061,2740,488.4500122,481.1499939,3615.100098,1541
21-10-2021,798,7799,1677.699951,740,248,2725.949951,503.5,499,3618,1542
22-10-2021,783.7999878,7750,1679,758,244.5500031,2623.800049,504,510,3564,1529
25-10-2021,767.7999878,7750,1689,800,234.8500061,2699,506.8999939,494.7000122,3500.050049,1535
26-10-2021,753,7697,1652.900024,824.2999878,234,2614.449951,508,480.1000061,3499,1569.699951
27-10-2021,755,7904,1650,829.1500244,240,2659.800049,513,507.9500122,3497.699951,1563
28-10-2021,726,7559.5,1643.300049,825,237.3999939,2621,520.7000122,495,3515,1576.199951
29-10-2021,701.9000244,7489,1600,799.9000244,225,2586,501.7000122,482,3410,1532.900024
01-11-2021,700.0499878,7415.149902,1583,808,223.5,2531.199951,507.7000122,486.8999939,3438,1481
02-11-2021,708.7000122,7458.5,1609.449951,809,228.3999939,2551.899902,515.5499878,505.1499939,3495,1524
03-11-2021,703.5,7499,1606.699951,805.0499878,226.8999939,2504.75,524.9000244,484.8999939,3508,1501
04-11-2021,715,7551,1599.949951,789.5,225,2494.899902,531.9000244,490.5,3515,1508
08-11-2021,719.8499756,7560,1590,790.2000122,229.4499969,2510.100098,534.9500122,493.8999939,3539,1505.949951
09-11-2021,730.2999878,7699,1598,784.75,230.25,2502,526,503.2000122,3504,1558
10-11-2021,735,7550,1570,783.2000122,227.6000061,2518.899902,525,507.75,3500,1550
11-11-2021,737.7999878,7560,1554,777,230.1999969,2549.399902,523.2999878,511.2999878,3482,1556.75
12-11-2021,735.0999756,7522,1555,773,232,2560,512.6500244,507,3500,1542.449951
15-11-2021,752,7589,1568,777,233.3999939,2600,512.9000244,507,3534.800049,1585.050049
16-11-2021,752,7570,1558,771.25,238.9499969,2573,506.75,507.2000122,3563,1584
17-11-2021,745,7540,1540,761.7999878,236.5,2499.699951,494.5,521.7000122,3559,1600.599976
18-11-2021,740,7600,1530,765.7999878,240.8999939,2459.899902,499.3999939,532,3512.050049,1623.449951
22-11-2021,727,7490,1539.599976,766.9500122,238,2440,505.2000122,511.2000122,3480,1575
23-11-2021,712,6990,1510,743,229.6999969,2339,485.1000061,485,3445,1529
24-11-2021,737,7211.100098,1523,751.7000122,231.6999969,2381.399902,496.8500061,499.6499939,3478,1561.050049
25-11-2021,765,7158,1507,758,227,2375.5,488.6000061,491.1000061,3462,1536
26-11-2021,751.0499878,7033,1506,740.7000122,229.3000031,2470,486.75,485.0499878,3440,1550.800049
29-11-2021,707.25,6800,1485.150024,724.5499878,222.8999939,2412,469.7999878,454.2000122,3445.649902,1500.099976
30-11-2021,702.0999756,6920,1494,717.9000244,221.8000031,2466,468,465.5499878,3500,1539
01-12-2021,698,7041.950195,1490.550049,715.5999756,221.5500031,2425.5,464.3999939,468,3535.149902,1550
02-12-2021,710.5,7050,1515,726,223.4499969,2466.899902,475.2000122,479.8500061,3585,1594.400024
03-12-2021,738.8499756,7130,1533,720.6500244,225,2490.149902,477.2999878,479.1499939,3643,1624.800049
06-12-2021,739.5,7055,1515.699951,717.5,221.8500061,2421,471,482.3999939,3642,1608
07-12-2021,728.5499878,7040,1510,716.0999756,218.25,2381.699951,468.25,476.3999939,3567.899902,1559.949951
08-12-2021,754.4000244,7110,1540,748.9000244,221,2427,481.9500122,484.9500122,3625,1584.949951
09-12-2021,769.7000122,7400,1549,757.3499756,222.5,2431.100098,492.7999878,498,3613,1604.199951
10-12-2021,762.5,7420.25,1528.900024,755.9000244,236.3999939,2444,488.6000061,488.8999939,3585,1601
13-12-2021,773.5,7465,1527.050049,763.9000244,239.6499939,2470,498.2000122,499.8999939,3647,1606
14-12-2021,758.5,7172,1509.75,751.9000244,235.6999969,2389,486.3999939,492,3601,1634.949951
15-12-2021,765,7066.149902,1497.349976,758.9000244,230.25,2384.850098,490.7000122,487.2999878,3610,1635
16-12-2021,755,6910.049805,1504.099976,756.5,228.4499969,2404,488.7000122,495.7999878,3580,1649
17-12-2021,748,7016.950195,1500.199951,741,223.1000061,2395,480.5,488.3999939,3601,1660
20-12-2021,715.0999756,6831,1457,718,215.1000061,2315,459.8999939,460,3570.100098,1629.949951
21-12-2021,708.7999878,6739,1436,723.7999878,214,2304.600098,454.5499878,451.8999939,3585,1602.099976
22-12-2021,726,6645,1449,724.25,214.3000031,2314.5,451.7000122,458.9500122,3612,1635
23-12-2021,732,6833,1454,737.2999878,213.6000061,2372,461.7000122,476.4500122,3640.5,1661
24-12-2021,730.5499878,6997,1449,732.2000122,217.6999969,2367,463.4500122,475,3676,1684
27-12-2021,720.5,6755,1433,720.25,218,2362.899902,454,466,3670,1723.199951
28-12-2021,729.7000122,6972,1461,741.7000122,218,2384,460.8999939,475,3715,1785
29-12-2021,730,6899,1459,738.8499756,219.9499969,2391.899902,461.3999939,479.5,3700,1804.5
30-12-2021,721.4000244,6896,1457.400024,733,216.75,2398,453.2999878,474.3999939,3693,1786.650024
31-12-2021,726.4000244,6875,1460,737,216.5,2370,454.8999939,472.25,3736.050049,1800
03-01-2022,729.9000244,6976.899902,1479.800049,743.9000244,218,2367.5,461,492.25,3744,1791.5
04-01-2022,741.3499756,7230,1519.699951,766.4000244,219.1499939,2410,473,496.9500122,3829.050049,1788
05-01-2022,739.0499878,7425,1536,772.9000244,220.1499939,2460.149902,482,486.9500122,3865,1784
06-01-2022,749.9000244,7550,1540.550049,776.4000244,219,2454,486.5,482.5,3816,1732
07-01-2022,747,7770,1538.099976,792,219.1000061,2436,492.6000061,490,3809.100098,1694.349976
10-01-2022,736,7635,1558.650024,798.2000122,219.1000061,2453.949951,492.1000061,492.1000061,3974,1717
11-01-2022,735.0999756,7715,1564,808,223,2431.100098,503,503.7000122,3859,1710
12-01-2022,770,7715.600098,1571,817.7999878,222,2472.449951,510,505,3927.800049,1750
13-01-2022,764,7830,1559,820,224.8000031,2523.699951,510.5,504.5,3934,1734.949951
14-01-2022,771,7798,1530,824,223.8999939,2530,509.7999878,509.8999939,3880,1709
17-01-2022,787,7832,1545,819.3499756,222.5,2539.600098,509,514.0999756,3998,1739
18-01-2022,780,7922,1531.5,821,224.8999939,2553,514.0499878,528.2000122,4045.5,1741.800049
19-01-2022,757,7900,1535,818.2000122,219.6000061,2526.300049,506.75,510.3500061,4018,1667
20-01-2022,747,7615,1525.150024,806,220.3500061,2497,515.3499756,520.75,3915,1673
21-01-2022,734,7410,1500,806.5,218,2450.149902,506.5,510.7999878,3814,1646.5
24-01-2022,728,7368,1518.949951,818.7999878,217.0500031,2478.100098,502.1000061,500.5,3841,1588
25-01-2022,700,6880,1464,790,212,2364.699951,491.3500061,473,3771,1508
27-01-2022,705,6830,1460,790,211.6999969,2345,504.2000122,481.8999939,3740,1497.900024
28-01-2022,718.9000244,6950,1485,818,215.4499969,2365,534.0999756,500.1000061,3659,1447.699951
31-01-2022,721.7000122,6980.5,1473.699951,789,218.5,2355,529.2000122,507,3742.199951,1437
01-02-2022,726.0499878,7056.5,1500,800,221,2410,545,507,3780,1505
02-02-2022,727,7075,1512,814.75,230,2410.399902,536.4500122,510,3823,1483
03-02-2022,746.7000122,7298.75,1529,813.0499878,232.8999939,2384,537.9500122,509,3845,1483
04-02-2022,733.5,7100,1535,808.8499756,237.6499939,2349,540.2999878,504.5,3810,1460
07-02-2022,727.0499878,7160,1514,803,234.1499939,2338,534,502,3800,1450
08-02-2022,727,6970,1473.5,787.2999878,230.0500031,2333,536.9000244,498.6000061,3794.899902,1454.300049
09-02-2022,722,7130,1476.550049,795.5499878,232.0500031,2367.100098,535.7000122,495.2999878,3762,1459.599976
10-02-2022,733.5499878,7135,1510.599976,807,229,2397.399902,537.7000122,507,3785,1467
11-02-2022,728,7020,1508.449951,796.4000244,232.1499939,2374,535.0999756,502.0499878,3752,1466
14-02-2022,719,6844,1462.050049,750.0999756,226.4499969,2300,509.1000061,489.8999939,3734,1422
15-02-2022,697.0999756,6817,1474.900024,754,220.5,2352,502.25,476.7999878,3785.449951,1404
16-02-2022,728,7190,1526.050049,775.9000244,223.8000031,2427.550049,527,504.5,3852,1458
17-02-2022,742.2000122,7110,1515,767.4000244,223.3000031,2418,519.4000244,505.1000061,3830,1451
18-02-2022,731,7002,1497,745,221.1000061,2435,510.5,497.4500122,3769,1440
21-02-2022,721.2000122,7000,1502,743.3499756,220.4499969,2414.899902,511,491,3812,1429.949951
22-02-2022,686,6840,1495,741,214.1000061,2352,500.3500061,477.1499939,3649,1378.650024
23-02-2022,710.2000122,7080,1526,754.1500244,216,2398.600098,503.6499939,481.8999939,3604.699951,1413
24-02-2022,686,6795,1440,715,208.25,2314,484,455.6499939,3475,1371.150024
25-02-2022,669.8499756,6786,1444,727,211,2275.600098,478.1000061,442.3500061,3452.25,1350
28-02-2022,695,6899,1435.150024,728,213.0500031,2247.050049,479,450.9500122,3493,1378.75
02-03-2022,705,6948,1385,717.9500122,215.5,2349.100098,479.7000122,451.2000122,3560.100098,1393
03-03-2022,714.9000244,6908,1384.5,717.9500122,216.0500031,2411,479.1000061,457.1000061,3568,1404.75
04-03-2022,700.2000122,6700,1362,692,218,2355,463.5,431.5,3500,1418
07-03-2022,690,6380,1320,661.2000122,222.8999939,2296,447.75,402.1000061,3469,1422
08-03-2022,677.25,6165,1300,645,224.3500061,2205,438,392.2999878,3458,1416
09-03-2022,699.9000244,6249,1334.400024,665.2999878,228,2249,444.5499878,396.7000122,3610,1473.900024
10-03-2022,726,6799,1426.300049,698,231.3000031,2415,468.7000122,429.7000122,3685,1521
11-03-2022,731.4500122,6550,1390,675,230.3500061,2372,467.3999939,415.8999939,3614,1475
14-03-2022,728.9500122,6615,1411,679.4500122,237,2394,470.3999939,418.7999878,3584,1486.800049
15-03-2022,730.0999756,6670,1445,701.7999878,239,2431.800049,489.5,410.4500122,3656.5,1517
16-03-2022,723.0999756,6752,1450,707.4000244,239.1499939,2387.949951,492.5,426.5,3653.699951,1473
17-03-2022,729.3499756,6930,1474.650024,720,244.8000031,2438,497.9500122,431.9500122,3692,1501
21-03-2022,742,7015,1487,721,246.1999969,2452,502.2999878,436,3700,1499
22-03-2022,728.2000122,6875,1485,708.7999878,244.6999969,2463.699951,490.6000061,427.9500122,3630.100098,1481.5
23-03-2022,747.2000122,7044,1502,724.0499878,251.3000031,2526.199951,498,444.2999878,3709,1549.949951
24-03-2022,738.5999756,6970,1466,705,251.9499969,2515,485.5,430.8999939,3700,1534.800049
25-03-2022,740,7060,1448,708,255.75,2577.899902,491.2999878,436.8999939,3753,1574.800049
28-03-2022,750,6997.899902,1432.150024,700,254,2611,492,432,3698,1532
29-03-2022,741,7021.100098,1440,713.5,257,2637,499.1000061,435.2999878,3690,1527
30-03-2022,769.7999878,7080,1465,719,254.75,2637.899902,500.2000122,438.7000122,3738,1537
31-03-2022,771,7263,1478,737.5,249.5,2673,495.3999939,436,3736,1496.150024
01-04-2022,774.0999756,7245,1474,726.4000244,249.5500031,2641.300049,492.2999878,434.1000061,3746.149902,1504.800049
04-04-2022,788,7448,1562.300049,742,253.3999939,2657,510,444.7000122,3761,1487.349976
05-04-2022,840,7449,1671,747.5,255.8000031,2655,513.5,449,3792,1511
06-04-2022,854,7307.5,1599,731.0999756,259,2588.649902,507.0499878,456.7999878,3812.649902,1488
07-04-2022,851.9000244,7325,1543.75,738,259,2599.5,511.7999878,457.7999878,3740.050049,1454
08-04-2022,822,7301,1513,751,258,2563,518.5,452.5,3690,1478.699951
11-04-2022,840,7348,1510,753.9000244,268,2599,514,457,3698,1449.75
12-04-2022,854.6500244,7336.649902,1483.900024,758.5,267.2000122,2588,513.9500122,451.2999878,3680,1443.449951
13-04-2022,850.7999878,7350,1492.900024,770,265.8999939,2577,514.9000244,441.3999939,3703,1415.199951
18-04-2022,834.2999878,7240,1440,749,270,2530.25,512.5999756,430.25,3620,1393
19-04-2022,850,7300,1385,760,270.5,2554.100098,514.7000122,438,3550,1363.900024
20-04-2022,832.2999878,7276,1355,766.5,262.5,2655.75,512.7999878,431.25,3489.75,1308.699951
21-04-2022,830.0999756,7105,1364.900024,758.75,260.1000061,2759,512.7000122,445.2000122,3589,1320
22-04-2022,854,7100,1358.75,757.0999756,260.2000122,2765.050049,513.9000244,443.75,3580,1313.099976
25-04-2022,876.7000122,7030,1352.599976,748,258.7999878,2739.449951,496,433.7000122,3561.100098,1295
26-04-2022,869.7000122,7125.649902,1374.800049,767.4000244,257.5,2708,499.6000061,434.5,3565,1278
27-04-2022,913.9500122,7100,1360,749.4500122,257,2759.699951,500,429,3540,1270
28-04-2022,900,6750,1375,742,259,2815,499.7000122,436,3585,1270
29-04-2022,896,6825,1379.900024,750,262.5,2855,507.5,440.8999939,3597,1289
02-05-2022,856.7000122,6568,1363,732,258.6000061,2755.5,494,438,3513,1245
04-05-2022,857.5999756,6640,1403,747,263.1499939,2785,494.7000122,437.2999878,3540,1241.099976
05-05-2022,821.0999756,6408.950195,1376,730,261.4500122,2721,488,429.7999878,3506.050049,1225
06-05-2022,804,6175.25,1339.800049,717.7999878,259.6000061,2640.75,474,419.75,3468.449951,1232.349976
09-05-2022,810,5970,1305,706,266.75,2575,475.6000061,408.5,3393,1278
10-05-2022,797.9500122,5996,1315,705.7999878,260.7000122,2499,479.8999939,399.9500122,3440,1256
11-05-2022,772,5949,1354,719.5,259.5,2478.699951,476,396,3434,1240.099976
12-05-2022,763,5764,1328.900024,708.9500122,255,2419,472.1499939,383.9500122,3400,1210
13-05-2022,728,5719.950195,1317,702,257.2999878,2432,470,386.2999878,3441,1230.550049
16-05-2022,712.25,5580,1297,677,259.7999878,2432,445.3500061,411,3414,1197
17-05-2022,726.5999756,5669.899902,1314,685.25,255.8999939,2443,458.7000122,409.7000122,3369.949951,1197
18-05-2022,754.9000244,5919,1322,711.3499756,266.8999939,2539,468.3999939,426.3999939,3460,1210
19-05-2022,745.9000244,5602,1285,690.1500244,264.2000122,2470,450.5,400,3376,1154.400024
20-05-2022,746.5,5802.200195,1300,695,276.5499878,2515,455,410,3309,1147.75
23-05-2022,773.9000244,5844,1313,709,282,2630,464.7000122,421.1000061,3315,1132.099976
24-05-2022,755.2000122,5810,1297.699951,707,273.2000122,2624,462,422.2999878,3311,1145
25-05-2022,736.5,5810.100098,1327.5,712,272,2632.350098,461.3999939,428.7999878,3286,1094
26-05-2022,715,5875,1335,721,268.2999878,2618,457.3999939,421.3999939,3190,1065
27-05-2022,715,5915,1374,732,270,2596.949951,471.9500122,424,3249,1094.949951
30-05-2022,712.7000122,6094,1408.199951,748.7999878,270,2619.800049,473.7999878,436.3500061,3273.850098,1149
31-05-2022,733,6110,1397,739.5,268.3999939,2646,473.9500122,443.9500122,3355,1161.5
01-06-2022,743.9000244,6082,1383.849976,746.2000122,272,2632.350098,467.7999878,444.2000122,3385,1189
02-06-2022,736.7999878,6040,1388,752,271.7999878,2645,468.1000061,445.3500061,3357,1140
03-06-2022,759,6118,1395,753.5,274.9500122,2746.949951,473.6000061,444.1000061,3454.699951,1159.099976
06-06-2022,740,6010,1374.050049,738.9000244,271.25,2780.600098,464.2999878,428.2999878,3421,1146.800049
07-06-2022,742,5994,1364.400024,743.5,273.3999939,2764,462,432.3500061,3420,1135
08-06-2022,735.9500122,5882,1367.5,737,274.2999878,2775.199951,467.3999939,438.25,3372,1132.300049
09-06-2022,726,5930,1359.050049,722.3499756,267.4500122,2709,469.7000122,432.6000061,3373,1120
