,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
,ACC.BO,AMBUJACEM.BO,BANKBARODA.BO,BHARATFORG.BO,DLF.BO,FEDERALBNK.BO,GAIL.BO,NAUKRI.BO,TATAPOWER.BO,VOLTAS.BO
Date,,,,,,,,,,
2019-08-14,1549.800048828125,209.9499969482422,98.5,398.0,175.0,83.9000015258789,127.94999694824219,2186.75,56.099998474121094,589.0999755859375
2019-08-16,1593.699951171875,213.0,99.55000305175781,400.0,178.9499969482422,84.80000305175781,129.5,2182.800048828125,55.5,589.1500244140625
2019-08-19,1595.0999755859375,214.6999969482422,102.94999694824219,400.0,178.5,86.0,130.1999969482422,2184.35009765625,56.79999923706055,602.0
2019-08-20,1580.0,211.1999969482422,102.5,397.95001220703125,178.0500030517578,85.8499984741211,128.1999969482422,2172.64990234375,57.20000076293945,612.0
2019-08-21,1550.0,205.0500030517578,98.75,391.75,177.4499969482422,85.0999984741211,127.94999694824219,2163.64990234375,55.70000076293945,604.8499755859375
2019-08-22,1488.0,200.4499969482422,94.19999694824219,390.0,168.60000610351562,82.8499984741211,122.44999694824219,2134.64990234375,51.099998474121094,588.0
2019-08-23,1456.1500244140625,196.14999389648438,90.5999984741211,380.6499938964844,141.5,80.69999694824219,120.9000015258789,2010.550048828125,53.45000076293945,596.9000244140625
2019-08-26,1493.9000244140625,201.39999389648438,99.75,399.5,157.5,83.80000305175781,128.0,1915.0,55.0,618.0
2019-08-27,1505.949951171875,203.85000610351562,97.19999694824219,392.8500061035156,157.6999969482422,83.75,126.5,1941.5,56.0,616.5999755859375
2019-08-28,1535.0,205.0,97.4000015258789,395.29998779296875,160.8000030517578,84.19999694824219,131.5,2007.6500244140625,55.29999923706055,619.0
2019-08-29,1527.3499755859375,203.64999389648438,93.9000015258789,388.79998779296875,162.25,81.8499984741211,128.0500030517578,1995.0,55.400001525878906,626.0
2019-08-30,1549.0,201.25,92.5999984741211,387.0,165.0,81.69999694824219,129.9499969482422,2007.550048828125,55.599998474121094,630.5499877929688
2019-09-03,1508.0,200.0500030517578,93.30000305175781,382.79998779296875,167.0,82.5,129.5,2031.0,55.349998474121094,633.0
2019-09-04,1450.0,192.35000610351562,91.55000305175781,378.8999938964844,163.0,81.55000305175781,128.0,2034.949951171875,54.900001525878906,624.7000122070312
2019-09-05,1445.0,192.0,93.69999694824219,382.29998779296875,162.9499969482422,81.94999694824219,127.19999694824219,2127.449951171875,54.0,621.9000244140625
2019-09-06,1461.4000244140625,193.25,94.0,396.3999938964844,159.3000030517578,81.8499984741211,131.64999389648438,2175.0,55.400001525878906,633.9000244140625
2019-09-09,1464.0,198.8000030517578,94.05000305175781,394.6000061035156,154.89999389648438,83.0999984741211,132.0,2049.0,58.5,629.0
2019-09-11,1473.0,197.39999389648438,95.75,401.0,156.4499969482422,86.30000305175781,132.0500030517578,2080.0,59.0,644.0
2019-09-12,1492.199951171875,198.75,100.0,412.6499938964844,161.6999969482422,86.0,128.0,1959.0,61.75,634.0
2019-09-13,1493.0,198.89999389648438,100.9000015258789,414.8999938964844,159.8000030517578,86.0,125.25,1886.0,64.5,645.0
2019-09-16,1525.0,197.8000030517578,99.05000305175781,411.79998779296875,164.5,86.4000015258789,130.1999969482422,1898.949951171875,63.95000076293945,630.2000122070312
2019-09-17,1529.6500244140625,201.0,98.5,410.75,162.64999389648438,86.0,129.5,1950.0,64.25,634.0999755859375
2019-09-18,1498.949951171875,195.0,95.94999694824219,396.5,155.0,84.5999984741211,132.75,1933.9000244140625,64.80000305175781,624.7000122070312
2019-09-19,1497.0,196.0,95.94999694824219,400.29998779296875,157.0,84.55000305175781,135.25,1999.949951171875,64.19999694824219,630.5999755859375
2019-09-20,1476.4000244140625,192.5,94.75,398.0,156.4499969482422,84.0,133.1999969482422,1936.300048828125,65.0999984741211,625.0
2019-09-23,1660.0,215.60000610351562,102.9000015258789,430.0,172.89999389648438,95.55000305175781,138.5500030517578,2100.0,68.0,677.0499877929688
2019-09-24,1684.9000244140625,221.0,100.5999984741211,455.25,167.5,96.5,142.5,2070.300048828125,67.94999694824219,672.4500122070312
2019-09-25,1650.0,214.0,99.0,460.0,166.64999389648438,94.0,138.10000610351562,2065.050048828125,65.69999694824219,668.2000122070312
2019-09-26,1633.949951171875,211.5,94.0,445.95001220703125,156.0,92.9000015258789,137.89999389648438,2064.0,64.0,671.0499877929688
2019-09-27,1650.0,212.89999389648438,94.9000015258789,454.0,161.0500030517578,94.0,138.0,2070.300048828125,63.70000076293945,682.0
2019-09-30,1635.0,206.64999389648438,95.4000015258789,448.0,158.1999969482422,94.5,134.14999389648438,2084.0,62.20000076293945,684.0999755859375
2019-10-01,1614.800048828125,204.39999389648438,94.5,452.1499938964844,159.6999969482422,91.0999984741211,134.8000030517578,2094.949951171875,62.95000076293945,680.4500122070312
2019-10-03,1569.800048828125,199.6999969482422,90.55000305175781,443.79998779296875,145.0,87.55000305175781,132.0,2092.199951171875,59.45000076293945,672.0
2019-10-04,1563.0,197.9499969482422,91.9000015258789,442.6499938964844,151.0,89.05000305175781,131.10000610351562,2144.0,59.849998474121094,679.0
2019-10-07,1500.0,191.89999389648438,88.69999694824219,434.79998779296875,147.39999389648438,88.0,132.4499969482422,2231.550048828125,58.650001525878906,660.0
2019-10-09,1429.800048828125,185.0,86.55000305175781,428.79998779296875,143.5,84.9000015258789,130.0,2321.550048828125,59.0,672.0
2019-10-10,1460.199951171875,191.0,90.30000305175781,429.1499938964844,146.0,86.30000305175781,131.9499969482422,2396.85009765625,61.75,690.0
2019-10-11,1435.0,189.60000610351562,88.6500015258789,423.95001220703125,141.75,84.5,127.4000015258789,2303.800048828125,61.70000076293945,677.5
2019-10-14,1449.0,190.0,89.0,421.25,151.6999969482422,84.3499984741211,125.0,2274.5,60.95000076293945,680.0
2019-10-15,1487.0,194.1999969482422,88.6500015258789,432.0,154.75,82.9000015258789,126.5,2278.0,59.79999923706055,673.0
2019-10-16,1527.0,199.10000610351562,88.5999984741211,429.5,156.5,86.05000305175781,128.0,2323.0,59.5,675.0
2019-10-17,1525.0,203.0,87.30000305175781,440.3999938964844,156.25,81.9000015258789,127.30000305175781,2289.699951171875,58.20000076293945,671.7000122070312
2019-10-18,1533.4000244140625,207.25,89.44999694824219,455.0,163.5,84.69999694824219,128.89999389648438,2298.10009765625,60.0,677.4000244140625
2019-10-22,1555.0,206.0,90.0,447.0,169.0,85.0,130.0,2329.0,59.849998474121094,694.9500122070312
2019-10-23,1543.300048828125,197.9499969482422,90.0999984741211,445.79998779296875,178.1999969482422,83.80000305175781,130.0,2400.64990234375,59.599998474121094,694.0
2019-10-24,1526.0,198.4499969482422,92.94999694824219,455.3999938964844,175.25,84.0,128.8000030517578,2371.25,61.900001525878906,710.4000244140625
2019-10-25,1520.050048828125,198.85000610351562,90.4000015258789,452.79998779296875,176.5,80.75,123.0999984741211,2311.199951171875,59.25,710.0
2019-10-27,1530.0,199.0,92.4000015258789,460.0,181.5,81.0999984741211,125.5,2294.800048828125,58.75,707.0
2019-10-29,1538.800048828125,197.6999969482422,91.30000305175781,455.95001220703125,180.0,81.4000015258789,124.0,2333.449951171875,58.849998474121094,704.0
2019-10-30,1533.4000244140625,200.0,93.5,464.95001220703125,181.39999389648438,83.0,128.0,2412.699951171875,58.79999923706055,719.7999877929688
2019-10-31,1535.0,203.85000610351562,96.0999984741211,456.0,185.8000030517578,82.9000015258789,134.8000030517578,2452.800048828125,58.79999923706055,717.5499877929688
2019-11-01,1577.800048828125,203.25,97.5999984741211,453.75,184.0,83.8499984741211,138.10000610351562,2569.89990234375,59.45000076293945,707.4000244140625
2019-11-04,1550.0,203.0,100.55000305175781,458.75,185.0,86.69999694824219,137.25,2649.449951171875,59.849998474121094,697.0
2019-11-05,1565.5,205.0,102.1500015258789,467.0,183.25,88.55000305175781,137.3000030517578,2549.050048828125,60.0,688.0
2019-11-06,1516.300048828125,201.3000030517578,101.75,466.0,187.1999969482422,85.0,137.39999389648438,2495.199951171875,59.400001525878906,693.5999755859375
2019-11-07,1527.949951171875,205.85000610351562,99.80000305175781,465.0,197.3000030517578,84.80000305175781,137.8000030517578,2560.0,59.25,674.5999755859375
2019-11-08,1528.0,203.14999389648438,96.19999694824219,470.0,196.0,84.6500015258789,131.89999389648438,2566.300048828125,58.79999923706055,665.0
2019-11-11,1510.0,202.0500030517578,94.0,427.6499938964844,200.89999389648438,82.19999694824219,127.9000015258789,2530.199951171875,61.0,702.0
2019-11-13,1514.0,202.0,97.0,428.75,208.0500030517578,83.30000305175781,130.4499969482422,2540.0,58.0,686.0
2019-11-14,1495.0,196.1999969482422,93.4000015258789,428.25,202.89999389648438,82.5,124.9000015258789,2600.0,55.5,702.0499877929688
2019-11-15,1490.0,200.9499969482422,93.9000015258789,439.25,209.1999969482422,85.0,123.19999694824219,2618.85009765625,55.0,716.0
2019-11-18,1490.550048828125,203.4499969482422,94.69999694824219,447.0,213.5,84.94999694824219,125.0,2645.0,54.900001525878906,714.0
2019-11-19,1490.0,201.89999389648438,96.0,450.0,216.5,87.0,125.0,2713.5,56.0,711.9000244140625
2019-11-20,1504.0,204.6999969482422,100.0,457.0,214.89999389648438,88.9000015258789,124.5999984741211,2648.0,55.650001525878906,712.6500244140625
2019-11-21,1484.0,202.0,99.4000015258789,457.04998779296875,214.25,88.5,124.80000305175781,2594.949951171875,55.75,708.2000122070312
2019-11-22,1494.0,201.0,98.6500015258789,447.75,215.0,88.4000015258789,123.9000015258789,2598.10009765625,55.5,705.0
2019-11-25,1473.300048828125,203.0,99.05000305175781,450.6499938964844,220.3000030517578,88.0,123.0,2608.0,55.150001525878906,698.9000244140625
2019-11-26,1478.3499755859375,201.0,101.30000305175781,448.20001220703125,223.0,90.69999694824219,122.0999984741211,2632.0,56.25,703.0
2019-11-27,1482.0,200.14999389648438,100.3499984741211,458.25,217.8000030517578,88.19999694824219,125.5,2523.0,56.900001525878906,713.9500122070312
2019-11-28,1511.0,204.3000030517578,103.0,469.95001220703125,216.0,88.25,125.0,2558.14990234375,57.0,703.3499755859375
2019-11-29,1526.0,205.89999389648438,107.0,469.0,220.0,90.94999694824219,125.69999694824219,2562.64990234375,57.0,707.9500122070312
2019-12-02,1521.699951171875,207.89999389648438,105.0,462.3500061035156,220.6999969482422,89.44999694824219,127.94999694824219,2583.39990234375,56.599998474121094,699.7999877929688
2019-12-03,1536.0999755859375,209.5,104.5,467.25,219.1999969482422,87.4000015258789,126.80000305175781,2553.050048828125,56.75,695.0
2019-12-04,1510.0,201.14999389648438,100.75,445.0,217.1999969482422,85.19999694824219,123.5,2549.300048828125,55.400001525878906,690.0
2019-12-05,1512.449951171875,206.10000610351562,105.0,450.0,219.0,88.3499984741211,122.55000305175781,2483.0,56.29999923706055,695.0
2019-12-06,1500.4000244140625,204.0,103.44999694824219,444.8500061035156,221.14999389648438,87.0,121.5999984741211,2469.800048828125,56.0,695.5999755859375
2019-12-09,1493.0,201.0500030517578,97.80000305175781,441.8500061035156,218.5,84.4000015258789,118.0,2489.0,53.5,690.0
2019-12-10,1477.5,200.35000610351562,97.55000305175781,445.20001220703125,219.8000030517578,84.5999984741211,116.05000305175781,2514.699951171875,52.849998474121094,679.5
2019-12-11,1437.449951171875,196.64999389648438,96.0,440.04998779296875,218.10000610351562,84.0,111.30000305175781,2503.5,51.5,680.0
2019-12-12,1434.0,193.0,96.05000305175781,442.0,226.0,84.5,117.44999694824219,2575.0,53.099998474121094,680.0
2019-12-13,1437.0,193.5,98.5,451.1499938964844,227.60000610351562,85.3499984741211,120.0,2540.5,53.650001525878906,698.9500122070312
2019-12-16,1458.199951171875,198.0,102.55000305175781,466.0,228.5,86.9000015258789,120.0,2645.0,54.75,682.25
2019-12-17,1441.050048828125,194.5,101.30000305175781,477.75,230.64999389648438,86.30000305175781,120.80000305175781,2564.0,55.349998474121094,678.7000122070312
2019-12-18,1457.0,198.9499969482422,101.44999694824219,482.6000061035156,229.25,86.05000305175781,120.1500015258789,2625.14990234375,56.099998474121094,672.9500122070312
2019-12-19,1446.6500244140625,196.6999969482422,98.9000015258789,496.5,226.8000030517578,86.0,118.44999694824219,2628.0,55.0,659.8499755859375
2019-12-20,1458.800048828125,196.0500030517578,99.5,487.1000061035156,228.5500030517578,86.0999984741211,117.69999694824219,2599.0,55.5,655.0
2019-12-23,1445.699951171875,194.14999389648438,100.80000305175781,482.45001220703125,229.14999389648438,87.5,118.5999984741211,2645.0,55.099998474121094,650.75
2019-12-24,1473.0,199.4499969482422,99.69999694824219,499.0,226.0500030517578,86.4000015258789,120.94999694824219,2601.699951171875,56.400001525878906,656.7000122070312
2019-12-26,1469.0,195.0,100.0999984741211,486.1499938964844,229.89999389648438,85.6500015258789,119.75,2576.14990234375,56.0,651.5
2019-12-27,1456.0,195.14999389648438,99.94999694824219,494.0,226.0,86.1500015258789,118.0999984741211,2532.5,55.20000076293945,651.5999755859375
2019-12-30,1452.5,195.3000030517578,104.0,487.75,234.4499969482422,87.9000015258789,118.80000305175781,2567.5,56.20000076293945,649.0
2019-12-31,1458.5999755859375,195.5,102.94999694824219,492.0,229.14999389648438,87.5,119.0,2544.050048828125,56.5,663.4000244140625
2020-01-01,1452.4000244140625,197.39999389648438,102.0999984741211,483.5,230.85000610351562,88.80000305175781,122.0,2539.35009765625,56.70000076293945,648.1500244140625
2020-01-02,1444.8499755859375,197.3000030517578,101.75,486.6000061035156,227.0,88.75,121.9000015258789,2549.0,57.849998474121094,652.5
2020-01-03,1487.0999755859375,205.5,104.30000305175781,490.95001220703125,233.0,92.25,123.80000305175781,2510.0,58.349998474121094,661.0
2020-01-06,1471.0,201.0,100.0,491.0,227.0,90.05000305175781,125.69999694824219,2567.0,57.70000076293945,660.1500244140625
2020-01-07,1446.199951171875,202.8000030517578,97.1500015258789,480.0,221.1999969482422,88.0,123.55000305175781,2526.699951171875,57.29999923706055,652.0
2020-01-08,1440.0,197.6999969482422,94.0,480.75,224.6999969482422,86.3499984741211,123.44999694824219,2540.0,56.20000076293945,654.0
2020-01-09,1473.199951171875,204.5,96.6500015258789,493.75,229.0,88.1500015258789,124.5999984741211,2560.25,56.900001525878906,658.7000122070312
2020-01-10,1485.25,208.10000610351562,98.44999694824219,510.0,238.0500030517578,90.19999694824219,125.30000305175781,2559.0,57.79999923706055,686.0
2020-01-13,1520.550048828125,212.0,97.5,518.0499877929688,245.39999389648438,89.5,126.0,2579.949951171875,59.900001525878906,687.4500122070312
2020-01-14,1537.0,211.85000610351562,97.80000305175781,523.0,252.8000030517578,90.3499984741211,129.89999389648438,2523.949951171875,59.849998474121094,695.0
2020-01-15,1513.9000244140625,211.10000610351562,98.0,524.0,253.60000610351562,91.4000015258789,130.10000610351562,2547.89990234375,60.5,692.3499755859375
2020-01-16,1518.199951171875,213.0,98.0,528.75,256.0,91.05000305175781,133.0,2533.10009765625,61.75,695.5
2020-01-17,1503.4000244140625,209.6999969482422,97.0,525.1500244140625,258.8999938964844,92.9000015258789,127.5,2577.800048828125,61.0,698.9000244140625
2020-01-20,1519.9000244140625,211.0,98.30000305175781,524.9500122070312,261.0,92.44999694824219,126.94999694824219,2601.0,61.599998474121094,708.4000244140625
2020-01-21,1496.050048828125,206.75,94.94999694824219,515.5999755859375,259.0,94.0,128.60000610351562,2601.0,59.900001525878906,697.5999755859375
2020-01-22,1505.0,207.60000610351562,95.30000305175781,513.0,259.1000061035156,95.05000305175781,127.0999984741211,2560.0,59.599998474121094,705.0
2020-01-23,1524.3499755859375,210.0,94.3499984741211,503.54998779296875,258.1499938964844,93.80000305175781,126.0,2540.0,59.150001525878906,695.0
2020-01-24,1550.0999755859375,213.60000610351562,95.19999694824219,517.2999877929688,262.5,92.75,131.6999969482422,2601.5,60.150001525878906,704.7999877929688
2020-01-27,1559.0,214.64999389648438,92.6500015258789,527.5,262.79998779296875,96.0,129.5,2715.0,61.099998474121094,725.0
2020-01-28,1553.5,216.0,92.6500015258789,510.0,256.0,96.0,127.5999984741211,2713.10009765625,60.599998474121094,710.0
2020-01-29,1565.0,217.5,94.1500015258789,501.29998779296875,258.95001220703125,96.0,127.5,2726.0,61.0,715.8499755859375
2020-01-30,1550.5,214.5500030517578,93.19999694824219,507.75,260.0,95.9000015258789,126.25,2850.0,60.900001525878906,700.1500244140625
2020-01-31,1532.1500244140625,209.14999389648438,93.1500015258789,512.0,256.95001220703125,94.5,123.30000305175781,2830.0,60.599998474121094,702.3499755859375
2020-02-03,1444.699951171875,196.0,89.0,473.0,229.0,88.0,116.30000305175781,2688.89990234375,55.70000076293945,683.0499877929688
2020-02-04,1474.0,202.8000030517578,86.30000305175781,490.3500061035156,231.3000030517578,88.69999694824219,116.80000305175781,2810.0,55.5,697.6500244140625
2020-02-05,1488.050048828125,209.0,87.25,502.0,248.5,90.5,119.4000015258789,2965.0,56.900001525878906,707.4000244140625
2020-02-06,1478.0999755859375,207.5500030517578,88.69999694824219,522.0,247.0,91.19999694824219,123.0,2993.75,57.29999923706055,694.4000244140625
2020-02-07,1499.9000244140625,208.0500030517578,91.69999694824219,515.25,247.0,92.9000015258789,123.94999694824219,3085.0,57.75,683.0
2020-02-10,1499.0,209.9499969482422,92.05000305175781,515.7999877929688,236.0,91.80000305175781,125.0,3107.25,57.900001525878906,699.0
2020-02-11,1455.0,212.6999969482422,91.0,492.8999938964844,235.10000610351562,90.19999694824219,124.0,3031.0,57.900001525878906,689.0
2020-02-12,1455.800048828125,214.0,90.80000305175781,491.6499938964844,234.1999969482422,91.05000305175781,130.4499969482422,3047.0,57.349998474121094,685.25
2020-02-13,1450.8499755859375,210.0,91.19999694824219,482.29998779296875,233.3000030517578,90.25,130.5,2933.10009765625,55.75,683.7999877929688
2020-02-14,1446.0,208.35000610351562,88.0999984741211,485.79998779296875,233.39999389648438,89.75,130.39999389648438,2865.5,55.79999923706055,688.25
2020-02-17,1440.25,206.0,86.25,485.45001220703125,228.0,87.0999984741211,121.30000305175781,2858.0,54.0,688.0
2020-02-18,1422.050048828125,203.1999969482422,82.25,484.8500061035156,217.0,84.5,118.5,2785.25,52.25,694.0
2020-02-19,1434.9000244140625,203.0500030517578,81.05000305175781,484.6499938964844,220.0,82.5999984741211,119.0,2835.0,52.79999923706055,700.0
2020-02-20,1430.0,205.0,80.80000305175781,478.29998779296875,229.35000610351562,85.75,119.0,2880.0,51.79999923706055,734.0
2020-02-24,1423.8499755859375,208.0,81.69999694824219,485.0,219.0,86.5,119.80000305175781,2850.0,51.900001525878906,720.0
2020-02-25,1409.9000244140625,212.0,80.1500015258789,451.0,215.0,87.0,118.5,2759.89990234375,51.849998474121094,720.0499877929688
2020-02-26,1414.0,212.85000610351562,79.5,461.5,216.0,87.80000305175781,114.75,2653.35009765625,51.29999923706055,703.0
2020-02-27,1414.800048828125,214.5,80.25,452.1000061035156,213.0,85.25,108.0,2601.0,49.25,695.75
2020-02-28,1370.0,207.5,75.80000305175781,454.0,204.9499969482422,86.4000015258789,103.75,2500.0,48.0,679.0
2020-03-02,1392.5,215.0,77.0,436.0,207.0,86.69999694824219,107.0,2697.0,47.0,678.0999755859375
2020-03-03,1297.800048828125,202.3000030517578,71.44999694824219,452.8999938964844,206.0,83.0,100.0,2700.0,44.79999923706055,666.0
2020-03-04,1339.0,211.35000610351562,73.5,438.5,208.89999389648438,84.55000305175781,104.0,2790.050048828125,44.45000076293945,697.9500122070312
2020-03-05,1336.25,210.0,73.3499984741211,437.0,203.8000030517578,86.5999984741211,109.5,2650.0,44.29999923706055,690.0
2020-03-06,1270.0,201.0,69.0999984741211,424.79998779296875,198.0,80.0,104.80000305175781,2644.0,43.0,682.0
2020-03-09,1301.25,205.0,71.80000305175781,438.3999938964844,194.25,80.05000305175781,107.8499984741211,2649.14990234375,43.04999923706055,673.2000122070312
2020-03-11,1246.0,194.6999969482422,69.4000015258789,413.0,181.0,73.5,97.4000015258789,2512.0,39.5,650.0
2020-03-12,1185.0,185.5,62.349998474121094,395.0,170.0,68.5,85.5,2468.0,36.45000076293945,638.0
2020-03-13,1100.0,170.0,56.650001525878906,369.25,148.89999389648438,59.400001525878906,76.05000305175781,2260.0,39.0,577.0
2020-03-16,1137.0,188.0,63.0,363.8999938964844,156.8000030517578,66.0,83.4000015258789,2260.0,41.900001525878906,630.0
2020-03-17,1133.0,178.1999969482422,64.94999694824219,370.75,147.64999389648438,66.5,78.0999984741211,2180.0,41.0,615.25
2020-03-18,1130.0,175.0,66.4000015258789,357.75,150.0,59.0,75.0,2100.0,39.75,605.0
2020-03-19,1051.4000244140625,154.89999389648438,61.5,343.8999938964844,131.0,51.900001525878906,69.5,1884.0,34.400001525878906,548.5
2020-03-20,1081.25,154.0,62.20000076293945,305.25,129.89999389648438,52.20000076293945,69.55000305175781,1949.949951171875,34.54999923706055,547.6500244140625
2020-03-23,1077.0,149.6999969482422,58.0,301.0,125.94999694824219,51.0,76.69999694824219,1800.0,34.5,540.0
2020-03-24,1021.0,150.0,55.0,265.0,130.0,44.0,78.19999694824219,1681.4000244140625,32.75,512.0
2020-03-25,942.0999755859375,141.0,52.150001525878906,245.0,118.3499984741211,39.0,77.0,1750.199951171875,34.150001525878906,478.0
2020-03-26,911.0,147.0,59.5,252.89999389648438,122.4000015258789,39.599998474121094,76.25,1968.699951171875,35.0,489.0
2020-03-27,980.7999877929688,144.0500030517578,57.650001525878906,310.0,140.0,43.5,74.94999694824219,2118.14990234375,35.95000076293945,518.0
2020-03-30,956.8499755859375,144.8000030517578,53.45000076293945,263.3999938964844,138.0500030517578,44.54999923706055,69.19999694824219,2044.0,34.20000076293945,490.0
2020-03-31,950.5499877929688,146.8000030517578,53.0,255.0,134.0,42.70000076293945,71.5,2197.699951171875,34.0,484.0
2020-04-01,965.0,148.0500030517578,54.0,234.10000610351562,130.0,41.0,76.0,2179.89990234375,32.75,476.20001220703125
2020-04-03,964.4000244140625,157.0,51.650001525878906,230.8000030517578,132.64999389648438,41.29999923706055,76.05000305175781,2042.9000244140625,32.0,472.0
2020-04-07,974.5999755859375,153.0,50.75,221.1999969482422,136.6999969482422,41.0,85.0,2049.0,31.100000381469727,480.0
2020-04-08,1006.0999755859375,160.0,48.349998474121094,220.0,141.39999389648438,43.0,86.5,2338.0,34.900001525878906,484.0
2020-04-09,970.0,149.75,50.29999923706055,244.89999389648438,142.8000030517578,41.5,88.0,2293.10009765625,36.0,492.0
2020-04-13,1016.6500244140625,160.0,51.20000076293945,251.0,149.6999969482422,41.400001525878906,90.0,2240.0,36.54999923706055,511.29998779296875
2020-04-15,1099.0,170.0,50.0,245.0,137.0,41.0,88.05000305175781,2212.14990234375,36.95000076293945,505.0
2020-04-16,1140.0,169.1999969482422,49.5,238.0,136.35000610351562,41.20000076293945,87.69999694824219,2410.0,35.0,515.5
2020-04-17,1170.0,177.8000030517578,50.599998474121094,247.0,139.9499969482422,44.20000076293945,90.1500015258789,2422.050048828125,35.349998474121094,539.9500122070312
2020-04-20,1199.9000244140625,176.89999389648438,51.25,292.0,139.9499969482422,48.45000076293945,91.6500015258789,2508.0,34.79999923706055,524.0
2020-04-21,1170.0,170.0,50.0,287.8999938964844,134.35000610351562,45.0,86.8499984741211,2420.0,33.54999923706055,520.0499877929688
2020-04-22,1151.199951171875,169.9499969482422,48.70000076293945,259.5,132.0,44.099998474121094,83.0,2388.39990234375,32.75,505.0
2020-04-23,1230.0,179.8000030517578,48.599998474121094,261.95001220703125,134.0,45.29999923706055,86.0,2540.0,32.599998474121094,500.0
2020-04-24,1190.0,170.0,47.79999923706055,254.5,136.0,43.5,83.25,2420.0,32.70000076293945,501.5
2020-04-27,1171.0,174.0,47.25,264.5,130.0,43.25,82.05000305175781,2418.800048828125,31.25,509.0
2020-04-28,1155.0,180.0,47.0,277.45001220703125,133.89999389648438,45.45000076293945,83.0,2358.39990234375,31.200000762939453,494.1499938964844
2020-04-29,1135.0,167.5,47.75,267.6499938964844,138.1999969482422,47.79999923706055,86.0,2418.699951171875,31.200000762939453,497.5
2020-04-30,1139.25,170.89999389648438,48.75,291.0,142.8000030517578,47.599998474121094,91.0,2463.25,31.149999618530273,495.0
2020-05-04,1150.300048828125,169.0,48.5,297.0,146.9499969482422,47.5,95.0,2486.800048828125,31.899999618530273,503.0
2020-05-05,1133.050048828125,167.60000610351562,46.29999923706055,275.3999938964844,135.0,45.099998474121094,93.9000015258789,2545.0,30.899999618530273,474.45001220703125
2020-05-06,1144.25,165.0,44.25,279.0,128.39999389648438,43.150001525878906,94.0,2609.64990234375,30.950000762939453,444.70001220703125
2020-05-07,1183.800048828125,165.1999969482422,42.0,284.8999938964844,132.0,43.0,96.3499984741211,2700.0,29.200000762939453,457.8999938964844
2020-05-08,1170.5,168.5,43.150001525878906,287.3500061035156,131.75,43.599998474121094,94.94999694824219,2626.39990234375,29.399999618530273,455.0
2020-05-11,1152.0,170.6999969482422,42.0,283.0,132.5,43.0,92.9000015258789,2685.0,29.299999237060547,463.5
2020-05-12,1145.050048828125,174.60000610351562,40.5,280.20001220703125,131.0,42.849998474121094,91.19999694824219,2569.10009765625,27.450000762939453,467.5
2020-05-13,1201.6500244140625,180.5,44.0,294.20001220703125,142.75,45.0,92.0,2724.89990234375,30.649999618530273,480.95001220703125
2020-05-14,1204.0,182.0,43.900001525878906,278.0,139.0,42.650001525878906,89.9000015258789,2580.0,31.399999618530273,460.75
2020-05-15,1204.949951171875,183.4499969482422,43.79999923706055,282.0,139.39999389648438,45.099998474121094,86.8499984741211,2696.449951171875,31.450000762939453,462.6000061035156
2020-05-18,1199.0,184.60000610351562,42.0,287.0,139.89999389648438,44.0,86.69999694824219,2571.199951171875,32.400001525878906,463.25
2020-05-19,1137.0,173.25,39.5,270.0,133.9499969482422,40.5,82.94999694824219,2448.10009765625,32.0,447.54998779296875
2020-05-20,1136.0,171.0,36.29999923706055,271.0,131.5,39.0,81.5,2455.0,34.0,438.95001220703125
2020-05-21,1186.0,180.0,37.0,283.1000061035156,140.0,39.650001525878906,87.30000305175781,2434.89990234375,34.0,457.6000061035156
2020-05-22,1182.0,180.0500030517578,37.79999923706055,291.20001220703125,138.10000610351562,38.599998474121094,87.80000305175781,2401.85009765625,32.95000076293945,461.25
2020-05-26,1230.0,189.60000610351562,38.20000076293945,285.0,137.39999389648438,38.70000076293945,87.94999694824219,2451.949951171875,33.599998474121094,459.0
2020-05-27,1289.0,190.0,37.650001525878906,297.0,137.10000610351562,38.5,89.9000015258789,2375.050048828125,36.0,451.8999938964844
2020-05-28,1279.9000244140625,187.5,38.650001525878906,293.0,137.39999389648438,42.0,89.19999694824219,2462.39990234375,36.0,470.0
2020-05-29,1267.8499755859375,191.0,38.70000076293945,307.0,144.0,42.349998474121094,89.05000305175781,2564.35009765625,36.79999923706055,486.6000061035156
2020-06-01,1277.25,194.5,39.70000076293945,335.0,152.8000030517578,46.45000076293945,94.9000015258789,2768.85009765625,37.400001525878906,505.0
2020-06-02,1284.0,191.9499969482422,42.70000076293945,338.8999938964844,153.6999969482422,47.0,93.80000305175781,2684.0,41.04999923706055,577.0
2020-06-03,1295.0,193.60000610351562,43.0,337.0,159.0,48.25,97.55000305175781,2620.050048828125,43.5,562.4500122070312
2020-06-04,1265.5999755859375,188.89999389648438,43.5,336.79998779296875,154.0500030517578,47.150001525878906,97.5,2510.0,40.849998474121094,570.0
2020-06-05,1284.0,188.9499969482422,43.400001525878906,345.0,150.35000610351562,45.70000076293945,98.0,2530.25,44.099998474121094,568.0
2020-06-08,1320.9000244140625,199.0,48.900001525878906,350.5,160.35000610351562,48.599998474121094,101.30000305175781,2543.949951171875,44.54999923706055,585.0
2020-06-09,1295.0,193.4499969482422,46.0,371.8999938964844,155.0,48.400001525878906,105.0,2688.0,43.5,565.0
